receipt_id,visit_id,paid_at,payment_method,customer_id,subtotal_yen,discount_total_yen,tax_rate_applied,tax_rate_hist_id,tax_yen,total_yen,applied_discount_ids,points_earned,points_used
R00006028,V00006028,2025-06-13T11:24:42+09:00,card,,8780,539,0.08,TH00000003,659,8900,D001|D002,0,0
R00006029,V00006029,2025-06-13T10:49:31+09:00,qr,C00001790,9530,577,0.08,TH00000003,716,9669,D001|D002,0,0
R00006030,V00006030,2025-06-13T22:15:15+09:00,card,C00001791,9250,563,0.08,TH00000003,695,9382,D001|D002,0,0
R00006031,V00006031,2025-06-13T11:04:52+09:00,qr,C00001792,2340,217,0.08,TH00000003,170,2293,D001|D002,0,0
R00006032,V00006032,2025-06-13T12:09:51+09:00,cash,C00001793,7820,491,0.08,TH00000003,586,7915,D001|D002,0,0
R00006033,V00006033,2025-06-14T10:45:29+09:00,card,,8370,519,0.08,TH00000003,628,8479,D001|D002,0,0
R00006034,V00006034,2025-06-14T13:07:08+09:00,card,C00001794,4000,300,0.08,TH00000003,296,3996,D001|D002,0,0
R00006035,V00006035,2025-06-14T20:45:51+09:00,card,,15160,858,0.08,TH00000003,1144,15446,D001|D002,0,0
R00006036,V00006036,2025-06-14T09:10:04+09:00,cash,,8590,530,0.08,TH00000003,645,8705,D001|D002,0,0
R00006037,V00006037,2025-06-14T18:19:17+09:00,card,,12990,750,0.08,TH00000003,979,13219,D001|D002,0,0
R00006038,V00006038,2025-06-14T12:57:19+09:00,qr,C00001795,6660,433,0.08,TH00000003,498,6725,D001|D002,0,0
R00006039,V00006039,2025-06-14T19:34:15+09:00,card,,5880,394,0.08,TH00000003,439,5925,D001|D002,0,0
R00006040,V00006040,2025-06-14T18:06:55+09:00,card,,13240,762,0.08,TH00000003,998,13476,D001|D002,0,0
R00006041,V00006041,2025-06-14T13:57:01+09:00,qr,,1810,191,0.08,TH00000003,130,1749,D001|D002,0,0
R00006042,V00006042,2025-06-14T14:32:40+09:00,card,,10270,614,0.08,TH00000003,772,10428,D001|D002,0,0
R00006043,V00006043,2025-06-14T12:52:57+09:00,card,C00001796,4350,318,0.08,TH00000003,323,4355,D001|D002,0,0
R00006044,V00006044,2025-06-14T10:19:14+09:00,qr,C00001797,10550,628,0.08,TH00000003,794,10716,D001|D002,0,0
R00006045,V00006045,2025-06-14T09:35:13+09:00,cash,C00001798,7650,483,0.08,TH00000003,573,7740,D001|D002,0,0
R00006046,V00006046,2025-06-14T20:54:13+09:00,card,,4820,341,0.08,TH00000003,358,4837,D001|D002,0,0
R00006047,V00006047,2025-06-14T17:51:55+09:00,qr,,9820,591,0.08,TH00000003,738,9967,D001|D002,0,0
R00006048,V00006048,2025-06-14T13:13:34+09:00,cash,,1950,198,0.08,TH00000003,140,1892,D001|D002,0,0
R00006049,V00006049,2025-06-14T14:04:55+09:00,card,C00001799,4650,333,0.08,TH00000003,345,4662,D001|D002,0,0
R00006050,V00006050,2025-06-14T07:40:36+09:00,cash,,4300,315,0.08,TH00000003,319,4304,D001|D002,0,0
R00006051,V00006051,2025-06-14T20:15:23+09:00,cash,,1960,198,0.08,TH00000003,141,1903,D001|D002,0,0
R00006052,V00006052,2025-06-14T19:56:57+09:00,card,,4680,334,0.08,TH00000003,348,4694,D001|D002,0,0
R00006053,V00006053,2025-06-14T19:53:44+09:00,card,,2150,208,0.08,TH00000003,155,2097,D001|D002,0,0
R00006054,V00006054,2025-06-14T16:01:13+09:00,qr,,7610,481,0.08,TH00000003,570,7699,D001|D002,0,0
R00006055,V00006055,2025-06-14T09:26:08+09:00,card,,9080,554,0.08,TH00000003,682,9208,D001|D002,0,0
R00006056,V00006056,2025-06-14T22:25:51+09:00,cash,C00001800,8100,505,0.08,TH00000003,608,8203,D001|D002,0,0
R00006057,V00006057,2025-06-14T16:31:34+09:00,cash,,12240,712,0.08,TH00000003,922,12450,D001|D002,0,0
R00006058,V00006058,2025-06-14T21:02:36+09:00,cash,,4040,302,0.08,TH00000003,299,4037,D001|D002,0,0
R00006059,V00006059,2025-06-14T11:17:26+09:00,card,,4620,331,0.08,TH00000003,343,4632,D001|D002,0,0
R00006060,V00006060,2025-06-14T20:45:43+09:00,qr,C00001801,10510,626,0.08,TH00000003,791,10675,D001|D002,0,0
R00006061,V00006061,2025-06-14T20:30:25+09:00,qr,,3840,292,0.08,TH00000003,284,3832,D001|D002,0,0
R00006062,V00006062,2025-06-14T09:05:23+09:00,qr,C00001802,1950,198,0.08,TH00000003,140,1892,D001|D002,0,0
R00006063,V00006063,2025-06-14T11:23:54+09:00,card,,7010,451,0.08,TH00000003,525,7084,D001|D002,0,0
R00006064,V00006064,2025-06-14T11:06:56+09:00,card,,10800,640,0.08,TH00000003,813,10973,D001|D002,0,0
R00006065,V00006065,2025-06-14T15:26:52+09:00,cash,C00001803,8310,516,0.08,TH00000003,624,8418,D001|D002,0,0
R00006066,V00006066,2025-06-14T14:39:36+09:00,cash,C00001804,9170,559,0.08,TH00000003,689,9300,D001|D002,0,0
R00006067,V00006067,2025-06-14T12:48:37+09:00,qr,,8850,543,0.08,TH00000003,665,8972,D001|D002,0,0
R00006068,V00006068,2025-06-14T15:32:07+09:00,qr,C00001805,10830,642,0.08,TH00000003,815,11003,D001|D002,0,0
R00006069,V00006069,2025-06-14T14:47:07+09:00,cash,,8780,539,0.08,TH00000003,659,8900,D001|D002,0,0
R00006070,V00006070,2025-06-14T19:32:43+09:00,qr,C00001806,680,134,0.08,TH00000003,44,590,D001|D002,0,0
R00006071,V00006071,2025-06-15T16:17:29+09:00,card,,9120,556,0.08,TH00000003,685,9249,D001|D002,0,0
R00006072,V00006072,2025-06-15T08:51:45+09:00,cash,,3880,294,0.08,TH00000003,287,3873,D001|D002,0,0
R00006073,V00006073,2025-06-15T15:10:59+09:00,cash,,1960,198,0.08,TH00000003,141,1903,D001|D002,0,0
R00006074,V00006074,2025-06-15T14:25:18+09:00,card,C00001807,1880,194,0.08,TH00000003,135,1821,D001|D002,0,0
R00006075,V00006075,2025-06-15T10:53:59+09:00,qr,,11400,670,0.08,TH00000003,858,11588,D001|D002,0,0
R00006076,V00006076,2025-06-15T19:00:38+09:00,card,,7490,475,0.08,TH00000003,561,7576,D001|D002,0,0
R00006077,V00006077,2025-06-15T11:40:51+09:00,qr,,9300,565,0.08,TH00000003,699,9434,D001|D002,0,0
R00006078,V00006078,2025-06-15T20:04:30+09:00,card,,9580,579,0.08,TH00000003,720,9721,D001|D002,0,0
R00006079,V00006079,2025-06-15T22:42:44+09:00,qr,,6540,427,0.08,TH00000003,489,6602,D001|D002,0,0
R00006080,V00006080,2025-06-15T11:35:42+09:00,card,,4960,348,0.08,TH00000003,369,4981,D001|D002,0,0
R00006081,V00006081,2025-06-15T18:04:24+09:00,cash,,4700,335,0.08,TH00000003,349,4714,D001|D002,0,0
R00006082,V00006082,2025-06-15T13:22:16+09:00,qr,,4020,301,0.08,TH00000003,298,4017,D001|D002,0,0
R00006083,V00006083,2025-06-15T16:41:15+09:00,cash,,1560,178,0.08,TH00000003,111,1493,D001|D002,0,0
R00006084,V00006084,2025-06-15T13:35:58+09:00,card,,3360,268,0.08,TH00000003,247,3339,D001|D002,0,0
R00006085,V00006085,2025-06-15T20:47:04+09:00,card,,3510,276,0.08,TH00000003,259,3493,D001|D002,0,0
R00006086,V00006086,2025-06-15T11:45:17+09:00,card,,4060,303,0.08,TH00000003,301,4058,D001|D002,0,0
R00006087,V00006087,2025-06-15T18:18:20+09:00,qr,,6410,421,0.08,TH00000003,479,6468,D001|D002,0,0
R00006088,V00006088,2025-06-15T16:20:42+09:00,qr,,4330,317,0.08,TH00000003,321,4334,D001|D002,0,0
R00006089,V00006089,2025-06-15T12:30:07+09:00,qr,,15500,875,0.08,TH00000003,1170,15795,D001|D002,0,0
R00006090,V00006090,2025-06-15T18:23:30+09:00,qr,,4430,322,0.08,TH00000003,329,4437,D001|D002,0,0
R00006091,V00006091,2025-06-15T14:38:24+09:00,cash,,3510,276,0.08,TH00000003,259,3493,D001|D002,0,0
R00006092,V00006092,2025-06-15T16:19:12+09:00,card,C00001808,8000,500,0.08,TH00000003,600,8100,D001|D002,0,0
R00006093,V00006093,2025-06-15T08:42:18+09:00,qr,C00001809,7300,465,0.08,TH00000003,547,7382,D001|D002,0,0
R00006094,V00006094,2025-06-15T11:12:46+09:00,cash,C00001810,10080,604,0.08,TH00000003,758,10234,D001|D002,0,0
R00006095,V00006095,2025-06-15T10:05:26+09:00,cash,C00001811,9020,551,0.08,TH00000003,678,9147,D001|D002,0,0
R00006096,V00006096,2025-06-15T17:26:38+09:00,qr,,4150,308,0.08,TH00000003,307,4149,D001|D002,0,0
R00006097,V00006097,2025-06-15T16:07:35+09:00,card,C00001812,18710,1036,0.08,TH00000003,1414,19088,D001|D002,0,0
R00006098,V00006098,2025-06-15T13:00:49+09:00,cash,,2850,243,0.08,TH00000003,209,2816,D001|D002,0,0
R00006099,V00006099,2025-06-15T16:36:30+09:00,cash,,1040,152,0.08,TH00000003,71,959,D001|D002,0,0
R00006100,V00006100,2025-06-15T15:36:37+09:00,cash,,13680,784,0.08,TH00000003,1032,13928,D001|D002,0,0
R00006101,V00006101,2025-06-15T19:48:52+09:00,qr,C00001813,6830,442,0.08,TH00000003,511,6899,D001|D002,0,0
R00006102,V00006102,2025-06-15T12:59:37+09:00,cash,,8090,505,0.08,TH00000003,607,8192,D001|D002,0,0
R00006103,V00006103,2025-06-15T15:36:25+09:00,card,,5900,395,0.08,TH00000003,440,5945,D001|D002,0,0
R00006104,V00006104,2025-06-15T09:05:48+09:00,cash,,2460,223,0.08,TH00000003,179,2416,D001|D002,0,0
R00006105,V00006105,2025-06-15T15:02:07+09:00,cash,,910,146,0.08,TH00000003,61,825,D001|D002,0,0
R00006106,V00006106,2025-06-15T12:19:24+09:00,cash,,10450,623,0.08,TH00000003,786,10613,D001|D002,0,0
R00006107,V00006107,2025-06-16T21:03:14+09:00,qr,,8100,505,0.08,TH00000003,608,8203,D001|D002,0,0
R00006108,V00006108,2025-06-16T17:36:48+09:00,card,,7550,478,0.08,TH00000003,566,7638,D001|D002,0,0
R00006109,V00006109,2025-06-16T20:13:19+09:00,qr,C00001814,7500,475,0.08,TH00000003,562,7587,D001|D002,0,0
R00006110,V00006110,2025-06-16T10:43:13+09:00,qr,,3330,267,0.08,TH00000003,245,3308,D001|D002,0,0
R00006111,V00006111,2025-06-16T22:34:10+09:00,cash,,2040,202,0.08,TH00000003,147,1985,D001|D002,0,0
R00006112,V00006112,2025-06-16T16:35:07+09:00,card,,8890,545,0.08,TH00000003,668,9013,D001|D002,0,0
R00006113,V00006113,2025-06-16T11:01:33+09:00,card,,1420,171,0.08,TH00000003,100,1349,D001|D002,0,0
R00006114,V00006114,2025-06-16T09:43:38+09:00,qr,,2930,247,0.08,TH00000003,215,2898,D001|D002,0,0
R00006115,V00006115,2025-06-16T11:31:32+09:00,qr,,1960,198,0.08,TH00000003,141,1903,D001|D002,0,0
R00006116,V00006116,2025-06-16T21:22:46+09:00,qr,,2330,217,0.08,TH00000003,169,2282,D001|D002,0,0
R00006117,V00006117,2025-06-16T23:00:00+09:00,cash,,13900,795,0.08,TH00000003,1048,14153,D001|D002,0,0
R00006118,V00006118,2025-06-16T21:07:17+09:00,qr,C00001815,6170,409,0.08,TH00000003,461,6222,D001|D002,0,0
R00006119,V00006119,2025-06-16T10:33:52+09:00,qr,,14730,837,0.08,TH00000003,1111,15004,D001|D002,0,0
R00006120,V00006120,2025-06-16T20:32:47+09:00,qr,,9050,553,0.08,TH00000003,680,9177,D001|D002,0,0
R00006121,V00006121,2025-06-16T15:49:49+09:00,card,C00001816,15970,899,0.08,TH00000003,1206,16277,D001|D002,0,0
R00006122,V00006122,2025-06-16T22:04:00+09:00,card,C00001817,6910,446,0.08,TH00000003,517,6981,D001|D002,0,0
R00006123,V00006123,2025-06-16T16:38:24+09:00,qr,C00001818,12950,748,0.08,TH00000003,976,13178,D001|D002,0,0
R00006124,V00006124,2025-06-16T12:55:56+09:00,cash,,4080,304,0.08,TH00000003,302,4078,D001|D002,0,0
R00006125,V00006125,2025-06-16T19:25:03+09:00,qr,,1430,172,0.08,TH00000003,101,1359,D001|D002,0,0
R00006126,V00006126,2025-06-16T19:56:34+09:00,qr,C00001819,6360,418,0.08,TH00000003,475,6417,D001|D002,0,0
R00006127,V00006127,2025-06-16T15:26:48+09:00,qr,,6110,406,0.08,TH00000003,456,6160,D001|D002,0,0
R00006128,V00006128,2025-06-16T14:21:57+09:00,qr,,15790,890,0.08,TH00000003,1192,16092,D001|D002,0,0
R00006129,V00006129,2025-06-16T09:27:39+09:00,qr,C00001820,6810,441,0.08,TH00000003,510,6879,D001|D002,0,0
R00006130,V00006130,2025-06-16T22:50:34+09:00,card,,15050,853,0.08,TH00000003,1136,15333,D001|D002,0,0
R00006131,V00006131,2025-06-16T15:50:35+09:00,qr,,4800,340,0.08,TH00000003,357,4817,D001|D002,0,0
R00006132,V00006132,2025-06-16T10:31:11+09:00,cash,,11520,676,0.08,TH00000003,868,11712,D001|D002,0,0
R00006133,V00006133,2025-06-16T14:14:23+09:00,cash,,1560,178,0.08,TH00000003,111,1493,D001|D002,0,0
R00006134,V00006134,2025-06-16T14:04:21+09:00,cash,,8140,507,0.08,TH00000003,611,8244,D001|D002,0,0
R00006135,V00006135,2025-06-16T17:34:01+09:00,cash,C00001821,6650,433,0.08,TH00000003,497,6714,D001|D002,0,0
R00006136,V00006136,2025-06-16T10:26:17+09:00,cash,,7240,462,0.08,TH00000003,542,7320,D001|D002,0,0
R00006137,V00006137,2025-06-16T21:47:35+09:00,qr,,8890,545,0.08,TH00000003,668,9013,D001|D002,0,0
R00006138,V00006138,2025-06-16T22:16:04+09:00,qr,,7160,458,0.08,TH00000003,536,7238,D001|D002,0,0
R00006139,V00006139,2025-06-16T21:23:10+09:00,card,C00001822,7100,455,0.08,TH00000003,532,7177,D001|D002,0,0
R00006140,V00006140,2025-06-16T10:37:20+09:00,card,,2740,237,0.08,TH00000003,200,2703,D001|D002,0,0
R00006141,V00006141,2025-06-16T09:54:34+09:00,cash,,5870,394,0.08,TH00000003,438,5914,D001|D002,0,0
R00006142,V00006142,2025-06-16T08:50:48+09:00,card,,5060,353,0.08,TH00000003,377,5084,D001|D002,0,0
R00006143,V00006143,2025-06-16T08:57:51+09:00,cash,,4860,343,0.08,TH00000003,361,4878,D001|D002,0,0
R00006144,V00006144,2025-06-16T12:54:13+09:00,cash,C00001823,7380,469,0.08,TH00000003,553,7464,D001|D002,0,0
R00006145,V00006145,2025-06-16T13:59:05+09:00,qr,,7400,470,0.08,TH00000003,554,7484,D001|D002,0,0
R00006146,V00006146,2025-06-17T20:50:59+09:00,cash,,3300,265,0.08,TH00000003,243,3278,D001|D002,0,0
R00006147,V00006147,2025-06-17T15:55:09+09:00,qr,C00001824,4450,323,0.08,TH00000003,330,4457,D001|D002,0,0
R00006148,V00006148,2025-06-17T10:09:02+09:00,qr,C00001825,5870,394,0.08,TH00000003,438,5914,D001|D002,0,0
R00006149,V00006149,2025-06-17T14:13:21+09:00,card,,5550,378,0.08,TH00000003,414,5586,D001|D002,0,0
R00006150,V00006150,2025-06-17T19:05:54+09:00,cash,C00001826,2940,247,0.08,TH00000003,215,2908,D001|D002,0,0
R00006151,V00006151,2025-06-17T18:22:56+09:00,qr,,11400,670,0.08,TH00000003,858,11588,D001|D002,0,0
R00006152,V00006152,2025-06-17T12:45:28+09:00,qr,C00001827,7050,453,0.08,TH00000003,528,7125,D001|D002,0,0
R00006153,V00006153,2025-06-17T08:16:29+09:00,card,,8780,539,0.08,TH00000003,659,8900,D001|D002,0,0
R00006154,V00006154,2025-06-17T09:18:29+09:00,card,C00001828,11060,653,0.08,TH00000003,833,11240,D001|D002,0,0
R00006155,V00006155,2025-06-17T15:22:27+09:00,card,,5850,393,0.08,TH00000003,437,5894,D001|D002,0,0
R00006156,V00006156,2025-06-17T17:36:44+09:00,qr,,11600,680,0.08,TH00000003,874,11794,D001|D002,0,0
R00006157,V00006157,2025-06-17T19:06:37+09:00,card,,1560,178,0.08,TH00000003,111,1493,D001|D002,0,0
R00006158,V00006158,2025-06-17T21:15:06+09:00,card,,12710,736,0.08,TH00000003,958,12932,D001|D002,0,0
R00006159,V00006159,2025-06-17T12:19:55+09:00,cash,C00001829,13310,766,0.08,TH00000003,1004,13548,D001|D002,0,0
R00006160,V00006160,2025-06-17T11:41:32+09:00,card,,6100,405,0.08,TH00000003,456,6151,D001|D002,0,0
R00006161,V00006161,2025-06-17T16:33:04+09:00,card,,9120,556,0.08,TH00000003,685,9249,D001|D002,0,0
R00006162,V00006162,2025-06-17T12:37:40+09:00,cash,,7740,487,0.08,TH00000003,580,7833,D001|D002,0,0
R00006163,V00006163,2025-06-17T09:11:09+09:00,card,,5760,388,0.08,TH00000003,430,5802,D001|D002,0,0
R00006164,V00006164,2025-06-17T19:30:05+09:00,qr,,4700,335,0.08,TH00000003,349,4714,D001|D002,0,0
R00006165,V00006165,2025-06-17T13:01:18+09:00,qr,,12820,741,0.08,TH00000003,966,13045,D001|D002,0,0
R00006166,V00006166,2025-06-17T17:46:00+09:00,cash,,2040,202,0.08,TH00000003,147,1985,D001|D002,0,0
R00006167,V00006167,2025-06-17T21:33:52+09:00,card,,1560,178,0.08,TH00000003,111,1493,D001|D002,0,0
R00006168,V00006168,2025-06-17T14:37:33+09:00,cash,,13440,772,0.08,TH00000003,1013,13681,D001|D002,0,0
R00006169,V00006169,2025-06-17T20:32:11+09:00,qr,,6320,416,0.08,TH00000003,472,6376,D001|D002,0,0
R00006170,V00006170,2025-06-17T18:56:29+09:00,card,,8440,522,0.08,TH00000003,633,8551,D001|D002,0,0
R00006171,V00006171,2025-06-17T21:51:21+09:00,cash,,2920,246,0.08,TH00000003,214,2888,D001|D002,0,0
R00006172,V00006172,2025-06-17T21:37:31+09:00,card,C00001830,9230,562,0.08,TH00000003,693,9361,D001|D002,0,0
R00006173,V00006173,2025-06-17T09:44:27+09:00,card,,13230,762,0.08,TH00000003,997,13465,D001|D002,0,0
R00006174,V00006174,2025-06-17T13:17:16+09:00,card,,3700,285,0.08,TH00000003,273,3688,D001|D002,0,0
R00006175,V00006175,2025-06-17T17:57:46+09:00,cash,C00001831,3510,276,0.08,TH00000003,259,3493,D001|D002,0,0
R00006176,V00006176,2025-06-17T10:27:55+09:00,cash,,6840,442,0.08,TH00000003,512,6910,D001|D002,0,0
R00006177,V00006177,2025-06-17T08:05:17+09:00,qr,,12100,705,0.08,TH00000003,912,12307,D001|D002,0,0
R00006178,V00006178,2025-06-17T12:36:09+09:00,cash,,5980,399,0.08,TH00000003,446,6027,D001|D002,0,0
R00006179,V00006179,2025-06-17T17:18:08+09:00,card,,7920,496,0.08,TH00000003,594,8018,D001|D002,0,0
R00006180,V00006180,2025-06-17T14:24:56+09:00,card,C00001832,14300,815,0.08,TH00000003,1079,14564,D001|D002,0,0
R00006181,V00006181,2025-06-18T20:27:41+09:00,cash,,15670,884,0.08,TH00000003,1183,15969,D001|D002,0,0
R00006182,V00006182,2025-06-18T11:01:31+09:00,card,C00001833,3490,275,0.08,TH00000003,257,3472,D001|D002,0,0
R00006183,V00006183,2025-06-18T21:41:27+09:00,qr,,4870,344,0.08,TH00000003,362,4888,D001|D002,0,0
R00006184,V00006184,2025-06-18T18:41:36+09:00,card,,3990,300,0.08,TH00000003,295,3985,D001|D002,0,0
R00006185,V00006185,2025-06-18T17:21:17+09:00,qr,,10240,612,0.08,TH00000003,770,10398,D001|D002,0,0
R00006186,V00006186,2025-06-18T22:00:42+09:00,card,,2940,247,0.08,TH00000003,215,2908,D001|D002,0,0
R00006187,V00006187,2025-06-18T17:59:55+09:00,qr,,5330,367,0.08,TH00000003,397,5360,D001|D002,0,0
R00006188,V00006188,2025-06-18T09:03:01+09:00,qr,,1560,178,0.08,TH00000003,111,1493,D001|D002,0,0
R00006189,V00006189,2025-06-18T13:38:49+09:00,qr,,5720,386,0.08,TH00000003,427,5761,D001|D002,0,0
R00006190,V00006190,2025-06-18T14:17:55+09:00,cash,,1560,178,0.08,TH00000003,111,1493,D001|D002,0,0
R00006191,V00006191,2025-06-18T08:52:49+09:00,card,,8970,549,0.08,TH00000003,674,9095,D001|D002,0,0
R00006192,V00006192,2025-06-18T10:47:45+09:00,cash,,6000,400,0.08,TH00000003,448,6048,D001|D002,0,0
R00006193,V00006193,2025-06-18T12:47:46+09:00,card,,13040,752,0.08,TH00000003,983,13271,D001|D002,0,0
R00006194,V00006194,2025-06-18T10:37:10+09:00,cash,,5990,400,0.08,TH00000003,447,6037,D001|D002,0,0
R00006195,V00006195,2025-06-18T22:15:52+09:00,cash,,3340,267,0.08,TH00000003,246,3319,D001|D002,0,0
R00006196,V00006196,2025-06-18T22:12:21+09:00,card,,12680,734,0.08,TH00000003,956,12902,D001|D002,0,0
R00006197,V00006197,2025-06-18T13:51:18+09:00,qr,,6430,422,0.08,TH00000003,481,6489,D001|D002,0,0
R00006198,V00006198,2025-06-18T15:43:05+09:00,qr,,11060,653,0.08,TH00000003,833,11240,D001|D002,0,0
R00006199,V00006199,2025-06-18T08:18:17+09:00,qr,,10130,607,0.08,TH00000003,762,10285,D001|D002,0,0
R00006200,V00006200,2025-06-18T13:44:21+09:00,cash,,6320,416,0.08,TH00000003,472,6376,D001|D002,0,0
R00006201,V00006201,2025-06-18T11:00:05+09:00,card,C00001834,2980,249,0.08,TH00000003,218,2949,D001|D002,0,0
R00006202,V00006202,2025-06-18T18:57:35+09:00,card,,9840,592,0.08,TH00000003,740,9988,D001|D002,0,0
R00006203,V00006203,2025-06-18T11:07:18+09:00,qr,,4910,346,0.08,TH00000003,365,4929,D001|D002,0,0
R00006204,V00006204,2025-06-18T16:13:07+09:00,card,,6590,430,0.08,TH00000003,493,6653,D001|D002,0,0
R00006205,V00006205,2025-06-18T21:45:53+09:00,cash,,3000,250,0.08,TH00000003,220,2970,D001|D002,0,0
R00006206,V00006206,2025-06-18T10:29:19+09:00,qr,,8650,533,0.08,TH00000003,649,8766,D001|D002,0,0
R00006207,V00006207,2025-06-18T13:32:39+09:00,qr,C00001835,6940,447,0.08,TH00000003,519,7012,D001|D002,0,0
R00006208,V00006208,2025-06-18T16:06:24+09:00,qr,,4000,300,0.08,TH00000003,296,3996,D001|D002,0,0
R00006209,V00006209,2025-06-18T16:44:27+09:00,qr,,9000,550,0.08,TH00000003,676,9126,D001|D002,0,0
R00006210,V00006210,2025-06-18T12:22:40+09:00,card,C00001836,11000,650,0.08,TH00000003,828,11178,D001|D002,0,0
R00006211,V00006211,2025-06-18T22:06:45+09:00,cash,C00001837,8370,519,0.08,TH00000003,628,8479,D001|D002,0,0
R00006212,V00006212,2025-06-18T21:49:46+09:00,cash,C00001838,8690,535,0.08,TH00000003,652,8807,D001|D002,0,0
R00006213,V00006213,2025-06-19T13:55:52+09:00,cash,C00001839,6330,417,0.08,TH00000003,473,6386,D001|D002,0,0
R00006214,V00006214,2025-06-19T15:13:38+09:00,card,,7590,480,0.08,TH00000003,569,7679,D001|D002,0,0
R00006215,V00006215,2025-06-19T12:10:12+09:00,cash,C00001840,9600,580,0.08,TH00000003,722,9742,D001|D002,0,0
R00006216,V00006216,2025-06-19T13:33:51+09:00,card,C00001841,2340,217,0.08,TH00000003,170,2293,D001|D002,0,0
R00006217,V00006217,2025-06-19T21:02:32+09:00,qr,C00001842,780,139,0.08,TH00000003,51,692,D001|D002,0,0
R00006218,V00006218,2025-06-19T19:34:56+09:00,qr,,9730,587,0.08,TH00000003,731,9874,D001|D002,0,0
R00006219,V00006219,2025-06-19T22:05:48+09:00,qr,,4590,330,0.08,TH00000003,341,4601,D001|D002,0,0
R00006220,V00006220,2025-06-19T20:27:22+09:00,cash,C00001843,10180,609,0.08,TH00000003,766,10337,D001|D002,0,0
R00006221,V00006221,2025-06-19T20:42:06+09:00,cash,C00001844,4700,335,0.08,TH00000003,349,4714,D001|D002,0,0
R00006222,V00006222,2025-06-19T11:06:04+09:00,cash,,12040,702,0.08,TH00000003,907,12245,D001|D002,0,0
R00006223,V00006223,2025-06-19T17:50:09+09:00,qr,,10880,644,0.08,TH00000003,819,11055,D001|D002,0,0
R00006224,V00006224,2025-06-19T21:17:19+09:00,qr,,7590,480,0.08,TH00000003,569,7679,D001|D002,0,0
R00006225,V00006225,2025-06-19T12:10:58+09:00,qr,,4400,320,0.08,TH00000003,326,4406,D001|D002,0,0
R00006226,V00006226,2025-06-19T12:31:51+09:00,cash,,7080,454,0.08,TH00000003,530,7156,D001|D002,0,0
R00006227,V00006227,2025-06-19T19:44:52+09:00,cash,C00001845,6130,407,0.08,TH00000003,458,6181,D001|D002,0,0
R00006228,V00006228,2025-06-19T09:25:21+09:00,card,,4990,350,0.08,TH00000003,371,5011,D001|D002,0,0
R00006229,V00006229,2025-06-19T20:34:45+09:00,card,,5740,387,0.08,TH00000003,428,5781,D001|D002,0,0
R00006230,V00006230,2025-06-19T20:48:49+09:00,cash,,4020,301,0.08,TH00000003,298,4017,D001|D002,0,0
R00006231,V00006231,2025-06-19T20:12:05+09:00,cash,,13760,788,0.08,TH00000003,1038,14010,D001|D002,0,0
R00006232,V00006232,2025-06-19T21:17:00+09:00,cash,,3910,296,0.08,TH00000003,289,3903,D001|D002,0,0
R00006233,V00006233,2025-06-19T16:40:44+09:00,card,,2130,207,0.08,TH00000003,154,2077,D001|D002,0,0
R00006234,V00006234,2025-06-19T21:26:06+09:00,card,C00001846,1420,171,0.08,TH00000003,100,1349,D001|D002,0,0
R00006235,V00006235,2025-06-19T11:16:52+09:00,qr,,12960,748,0.08,TH00000003,977,13189,D001|D002,0,0
R00006236,V00006236,2025-06-19T09:42:07+09:00,card,C00001847,13620,781,0.08,TH00000003,1027,13866,D001|D002,0,0
R00006237,V00006237,2025-06-19T20:01:20+09:00,qr,,7300,465,0.08,TH00000003,547,7382,D001|D002,0,0
R00006238,V00006238,2025-06-19T13:15:49+09:00,cash,,8500,525,0.08,TH00000003,638,8613,D001|D002,0,0
R00006239,V00006239,2025-06-19T14:45:46+09:00,card,C00001848,10390,620,0.08,TH00000003,782,10552,D001|D002,0,0
