order_id,visit_id,ordered_at,channel,order_seq_in_visit
O00010411,V00005190,2025-05-22T21:28:07+09:00,tablet,1
O00010412,V00005190,2025-05-22T21:59:44+09:00,tablet,2
O00010413,V00005191,2025-05-22T15:27:49+09:00,tablet,1
O00010414,V00005191,2025-05-22T15:56:55+09:00,tablet,2
O00010415,V00005192,2025-05-22T10:49:23+09:00,tablet,1
O00010416,V00005192,2025-05-22T10:54:36+09:00,tablet,2
O00010417,V00005192,2025-05-22T10:58:34+09:00,tablet,3
O00010418,V00005193,2025-05-22T11:33:41+09:00,tablet,1
O00010419,V00005194,2025-05-22T16:50:27+09:00,tablet,1
O00010420,V00005195,2025-05-22T15:31:29+09:00,tablet,1
O00010421,V00005195,2025-05-22T15:51:24+09:00,tablet,2
O00010422,V00005195,2025-05-22T17:01:09+09:00,tablet,3
O00010423,V00005196,2025-05-22T09:18:37+09:00,tablet,1
O00010424,V00005196,2025-05-22T10:03:35+09:00,tablet,2
O00010425,V00005196,2025-05-22T10:21:12+09:00,tablet,3
O00010426,V00005197,2025-05-22T17:30:42+09:00,tablet,1
O00010427,V00005197,2025-05-22T17:39:31+09:00,tablet,2
O00010428,V00005198,2025-05-22T10:49:48+09:00,tablet,1
O00010429,V00005199,2025-05-22T16:04:27+09:00,tablet,1
O00010430,V00005199,2025-05-22T16:21:10+09:00,tablet,2
O00010431,V00005199,2025-05-22T17:45:10+09:00,tablet,3
O00010432,V00005200,2025-05-22T10:16:45+09:00,tablet,1
O00010433,V00005201,2025-05-22T17:07:46+09:00,tablet,1
O00010434,V00005202,2025-05-22T14:41:01+09:00,tablet,1
O00010435,V00005202,2025-05-22T14:54:32+09:00,tablet,2
O00010436,V00005202,2025-05-22T15:51:43+09:00,tablet,3
O00010437,V00005203,2025-05-22T08:53:17+09:00,tablet,1
O00010438,V00005204,2025-05-22T08:36:21+09:00,tablet,1
O00010439,V00005204,2025-05-22T08:44:43+09:00,tablet,2
O00010440,V00005204,2025-05-22T08:57:08+09:00,tablet,3
O00010441,V00005205,2025-05-22T17:50:59+09:00,tablet,1
O00010442,V00005205,2025-05-22T18:52:19+09:00,tablet,2
O00010443,V00005205,2025-05-22T19:01:44+09:00,tablet,3
O00010444,V00005206,2025-05-22T20:14:13+09:00,tablet,1
O00010445,V00005206,2025-05-22T21:45:58+09:00,tablet,2
O00010446,V00005207,2025-05-22T14:55:41+09:00,tablet,1
O00010447,V00005207,2025-05-22T15:15:23+09:00,tablet,2
O00010448,V00005207,2025-05-22T15:15:26+09:00,tablet,3
O00010449,V00005208,2025-05-22T17:21:44+09:00,tablet,1
O00010450,V00005208,2025-05-22T17:25:06+09:00,tablet,2
O00010451,V00005208,2025-05-22T18:04:15+09:00,tablet,3
O00010452,V00005209,2025-05-22T21:12:20+09:00,tablet,1
O00010453,V00005209,2025-05-22T21:41:20+09:00,tablet,2
O00010454,V00005210,2025-05-23T11:12:34+09:00,tablet,1
O00010455,V00005211,2025-05-23T14:57:32+09:00,tablet,1
O00010456,V00005212,2025-05-23T19:32:19+09:00,tablet,1
O00010457,V00005213,2025-05-23T21:22:05+09:00,tablet,1
O00010458,V00005213,2025-05-23T22:33:58+09:00,tablet,2
O00010459,V00005214,2025-05-23T18:37:41+09:00,tablet,1
O00010460,V00005214,2025-05-23T19:05:49+09:00,tablet,2
O00010461,V00005214,2025-05-23T19:34:43+09:00,tablet,3
O00010462,V00005215,2025-05-23T20:11:36+09:00,tablet,1
O00010463,V00005215,2025-05-23T21:16:44+09:00,tablet,2
O00010464,V00005215,2025-05-23T21:57:35+09:00,tablet,3
O00010465,V00005216,2025-05-23T08:02:56+09:00,tablet,1
O00010466,V00005216,2025-05-23T08:35:46+09:00,tablet,2
O00010467,V00005217,2025-05-23T18:41:49+09:00,tablet,1
O00010468,V00005217,2025-05-23T18:49:42+09:00,tablet,2
O00010469,V00005217,2025-05-23T19:11:03+09:00,tablet,3
O00010470,V00005218,2025-05-23T08:31:00+09:00,tablet,1
O00010471,V00005218,2025-05-23T08:44:01+09:00,tablet,2
O00010472,V00005218,2025-05-23T09:04:29+09:00,tablet,3
O00010473,V00005219,2025-05-23T13:12:05+09:00,tablet,1
O00010474,V00005220,2025-05-23T17:26:03+09:00,tablet,1
O00010475,V00005220,2025-05-23T17:34:17+09:00,tablet,2
O00010476,V00005221,2025-05-23T13:20:34+09:00,tablet,1
O00010477,V00005221,2025-05-23T13:56:40+09:00,tablet,2
O00010478,V00005221,2025-05-23T13:59:48+09:00,tablet,3
O00010479,V00005222,2025-05-23T17:14:44+09:00,tablet,1
O00010480,V00005222,2025-05-23T17:15:25+09:00,tablet,2
O00010481,V00005223,2025-05-23T13:26:26+09:00,tablet,1
O00010482,V00005223,2025-05-23T14:01:41+09:00,tablet,2
O00010483,V00005224,2025-05-23T15:22:26+09:00,tablet,1
O00010484,V00005224,2025-05-23T16:14:24+09:00,tablet,2
O00010485,V00005224,2025-05-23T16:16:30+09:00,tablet,3
O00010486,V00005225,2025-05-23T15:39:47+09:00,tablet,1
O00010487,V00005225,2025-05-23T16:12:26+09:00,tablet,2
O00010488,V00005225,2025-05-23T16:21:53+09:00,tablet,3
O00010489,V00005226,2025-05-23T20:44:48+09:00,tablet,1
O00010490,V00005227,2025-05-23T09:27:43+09:00,tablet,1
O00010491,V00005227,2025-05-23T10:31:46+09:00,tablet,2
O00010492,V00005228,2025-05-23T18:46:30+09:00,tablet,1
O00010493,V00005228,2025-05-23T19:12:14+09:00,tablet,2
O00010494,V00005229,2025-05-23T10:41:13+09:00,tablet,1
O00010495,V00005229,2025-05-23T12:11:31+09:00,tablet,2
O00010496,V00005230,2025-05-23T09:29:22+09:00,tablet,1
O00010497,V00005230,2025-05-23T09:42:57+09:00,tablet,2
O00010498,V00005230,2025-05-23T10:17:53+09:00,tablet,3
O00010499,V00005231,2025-05-23T19:31:30+09:00,tablet,1
O00010500,V00005232,2025-05-23T09:15:03+09:00,tablet,1
O00010501,V00005232,2025-05-23T10:14:52+09:00,tablet,2
O00010502,V00005233,2025-05-23T10:58:49+09:00,tablet,1
O00010503,V00005234,2025-05-23T08:08:59+09:00,tablet,1
O00010504,V00005235,2025-05-23T14:43:42+09:00,tablet,1
O00010505,V00005235,2025-05-23T14:53:47+09:00,tablet,2
O00010506,V00005235,2025-05-23T15:34:08+09:00,tablet,3
O00010507,V00005236,2025-05-23T17:37:15+09:00,tablet,1
O00010508,V00005236,2025-05-23T18:25:29+09:00,tablet,2
O00010509,V00005236,2025-05-23T18:51:37+09:00,tablet,3
O00010510,V00005237,2025-05-23T12:34:49+09:00,tablet,1
O00010511,V00005237,2025-05-23T12:55:01+09:00,tablet,2
O00010512,V00005238,2025-05-23T09:13:40+09:00,tablet,1
O00010513,V00005238,2025-05-23T09:22:58+09:00,tablet,2
O00010514,V00005238,2025-05-23T09:47:09+09:00,tablet,3
O00010515,V00005239,2025-05-23T15:26:24+09:00,tablet,1
O00010516,V00005240,2025-05-23T17:32:03+09:00,tablet,1
O00010517,V00005241,2025-05-23T15:29:42+09:00,tablet,1
O00010518,V00005241,2025-05-23T15:44:29+09:00,tablet,2
O00010519,V00005242,2025-05-23T17:10:42+09:00,tablet,1
O00010520,V00005243,2025-05-23T19:17:25+09:00,tablet,1
O00010521,V00005243,2025-05-23T20:21:19+09:00,tablet,2
O00010522,V00005243,2025-05-23T21:01:21+09:00,tablet,3
O00010523,V00005244,2025-05-23T10:49:18+09:00,tablet,1
O00010524,V00005245,2025-05-24T09:09:36+09:00,tablet,1
O00010525,V00005245,2025-05-24T09:21:39+09:00,tablet,2
O00010526,V00005245,2025-05-24T10:00:15+09:00,tablet,3
O00010527,V00005246,2025-05-24T08:48:46+09:00,tablet,1
O00010528,V00005246,2025-05-24T09:24:07+09:00,tablet,2
O00010529,V00005246,2025-05-24T09:35:32+09:00,tablet,3
O00010530,V00005247,2025-05-24T11:36:45+09:00,tablet,1
O00010531,V00005247,2025-05-24T11:55:29+09:00,tablet,2
O00010532,V00005248,2025-05-24T21:28:24+09:00,tablet,1
O00010533,V00005248,2025-05-24T22:14:15+09:00,tablet,2
O00010534,V00005249,2025-05-24T11:10:43+09:00,tablet,1
O00010535,V00005250,2025-05-24T10:20:02+09:00,tablet,1
O00010536,V00005251,2025-05-24T18:11:54+09:00,tablet,1
O00010537,V00005251,2025-05-24T18:12:48+09:00,tablet,2
O00010538,V00005252,2025-05-24T13:15:32+09:00,tablet,1
O00010539,V00005252,2025-05-24T13:46:24+09:00,tablet,2
O00010540,V00005253,2025-05-24T12:50:20+09:00,tablet,1
O00010541,V00005254,2025-05-24T10:48:56+09:00,tablet,1
O00010542,V00005254,2025-05-24T11:06:36+09:00,tablet,2
O00010543,V00005254,2025-05-24T11:52:23+09:00,tablet,3
O00010544,V00005255,2025-05-24T14:45:55+09:00,tablet,1
O00010545,V00005255,2025-05-24T15:07:00+09:00,tablet,2
O00010546,V00005255,2025-05-24T16:26:50+09:00,tablet,3
O00010547,V00005256,2025-05-24T16:08:19+09:00,tablet,1
O00010548,V00005256,2025-05-24T16:10:04+09:00,tablet,2
O00010549,V00005257,2025-05-24T18:53:47+09:00,tablet,1
O00010550,V00005258,2025-05-24T20:10:36+09:00,tablet,1
O00010551,V00005258,2025-05-24T21:28:58+09:00,tablet,2
O00010552,V00005258,2025-05-24T21:44:24+09:00,tablet,3
O00010553,V00005259,2025-05-24T12:11:08+09:00,tablet,1
O00010554,V00005260,2025-05-24T19:33:22+09:00,tablet,1
O00010555,V00005261,2025-05-24T18:51:12+09:00,tablet,1
O00010556,V00005261,2025-05-24T18:54:44+09:00,tablet,2
O00010557,V00005261,2025-05-24T19:36:20+09:00,tablet,3
O00010558,V00005262,2025-05-24T14:32:24+09:00,tablet,1
O00010559,V00005262,2025-05-24T14:49:44+09:00,tablet,2
O00010560,V00005263,2025-05-24T18:32:22+09:00,tablet,1
O00010561,V00005264,2025-05-24T09:35:04+09:00,tablet,1
O00010562,V00005265,2025-05-24T17:59:26+09:00,tablet,1
O00010563,V00005265,2025-05-24T19:30:56+09:00,tablet,2
O00010564,V00005266,2025-05-24T16:56:45+09:00,tablet,1
O00010565,V00005267,2025-05-24T07:53:03+09:00,tablet,1
O00010566,V00005267,2025-05-24T08:15:21+09:00,tablet,2
O00010567,V00005267,2025-05-24T08:15:51+09:00,tablet,3
O00010568,V00005268,2025-05-24T15:43:32+09:00,tablet,1
O00010569,V00005268,2025-05-24T16:46:56+09:00,tablet,2
O00010570,V00005269,2025-05-24T15:06:57+09:00,tablet,1
O00010571,V00005269,2025-05-24T15:16:10+09:00,tablet,2
O00010572,V00005270,2025-05-24T15:30:42+09:00,tablet,1
O00010573,V00005270,2025-05-24T15:39:34+09:00,tablet,2
O00010574,V00005270,2025-05-24T16:17:35+09:00,tablet,3
O00010575,V00005271,2025-05-24T10:10:09+09:00,tablet,1
O00010576,V00005271,2025-05-24T11:31:35+09:00,tablet,2
O00010577,V00005272,2025-05-24T16:05:26+09:00,tablet,1
O00010578,V00005273,2025-05-24T13:34:27+09:00,tablet,1
O00010579,V00005273,2025-05-24T14:29:08+09:00,tablet,2
O00010580,V00005273,2025-05-24T14:40:07+09:00,tablet,3
O00010581,V00005274,2025-05-24T18:32:47+09:00,tablet,1
O00010582,V00005274,2025-05-24T18:37:37+09:00,tablet,2
O00010583,V00005274,2025-05-24T18:55:52+09:00,tablet,3
O00010584,V00005275,2025-05-24T15:36:47+09:00,tablet,1
O00010585,V00005275,2025-05-24T16:20:50+09:00,tablet,2
O00010586,V00005276,2025-05-24T14:57:47+09:00,tablet,1
O00010587,V00005277,2025-05-24T10:34:34+09:00,tablet,1
O00010588,V00005278,2025-05-24T21:03:05+09:00,tablet,1
O00010589,V00005278,2025-05-24T22:01:51+09:00,tablet,2
O00010590,V00005279,2025-05-24T20:50:10+09:00,tablet,1
O00010591,V00005280,2025-05-24T19:28:09+09:00,tablet,1
O00010592,V00005280,2025-05-24T20:30:30+09:00,tablet,2
O00010593,V00005281,2025-05-24T07:58:30+09:00,tablet,1
O00010594,V00005281,2025-05-24T08:50:16+09:00,tablet,2
O00010595,V00005282,2025-05-24T18:56:56+09:00,tablet,1
O00010596,V00005283,2025-05-24T21:13:05+09:00,tablet,1
O00010597,V00005283,2025-05-24T22:19:58+09:00,tablet,2
O00010598,V00005284,2025-05-25T16:14:05+09:00,tablet,1
O00010599,V00005285,2025-05-25T16:16:02+09:00,tablet,1
O00010600,V00005285,2025-05-25T16:35:44+09:00,tablet,2
O00010601,V00005286,2025-05-25T21:20:59+09:00,tablet,1
O00010602,V00005286,2025-05-25T21:59:26+09:00,tablet,2
O00010603,V00005287,2025-05-25T18:39:13+09:00,tablet,1
O00010604,V00005287,2025-05-25T18:43:11+09:00,tablet,2
O00010605,V00005287,2025-05-25T19:23:37+09:00,tablet,3
O00010606,V00005288,2025-05-25T19:57:56+09:00,tablet,1
O00010607,V00005288,2025-05-25T20:02:11+09:00,tablet,2
O00010608,V00005289,2025-05-25T08:06:52+09:00,tablet,1
O00010609,V00005289,2025-05-25T09:52:56+09:00,tablet,2
O00010610,V00005290,2025-05-25T10:54:01+09:00,tablet,1
O00010611,V00005290,2025-05-25T11:22:59+09:00,tablet,2
O00010612,V00005291,2025-05-25T16:10:07+09:00,tablet,1
O00010613,V00005291,2025-05-25T16:23:43+09:00,tablet,2
O00010614,V00005292,2025-05-25T21:34:08+09:00,tablet,1
O00010615,V00005293,2025-05-25T08:46:32+09:00,tablet,1
O00010616,V00005293,2025-05-25T08:58:40+09:00,tablet,2
O00010617,V00005293,2025-05-25T10:37:10+09:00,tablet,3
O00010618,V00005294,2025-05-25T15:37:57+09:00,tablet,1
O00010619,V00005294,2025-05-25T16:31:11+09:00,tablet,2
O00010620,V00005294,2025-05-25T16:53:22+09:00,tablet,3
O00010621,V00005295,2025-05-25T13:36:03+09:00,tablet,1
O00010622,V00005295,2025-05-25T14:28:17+09:00,tablet,2
O00010623,V00005296,2025-05-25T20:36:49+09:00,tablet,1
O00010624,V00005297,2025-05-25T09:07:23+09:00,tablet,1
O00010625,V00005297,2025-05-25T09:16:10+09:00,tablet,2
O00010626,V00005298,2025-05-25T16:43:29+09:00,tablet,1
O00010627,V00005299,2025-05-25T18:23:50+09:00,tablet,1
O00010628,V00005299,2025-05-25T18:37:40+09:00,tablet,2
O00010629,V00005300,2025-05-25T12:13:17+09:00,tablet,1
O00010630,V00005300,2025-05-25T12:55:14+09:00,tablet,2
O00010631,V00005301,2025-05-25T11:47:39+09:00,tablet,1
O00010632,V00005302,2025-05-25T13:41:19+09:00,tablet,1
O00010633,V00005302,2025-05-25T14:09:32+09:00,tablet,2
O00010634,V00005302,2025-05-25T14:41:27+09:00,tablet,3
O00010635,V00005303,2025-05-25T19:07:27+09:00,tablet,1
O00010636,V00005303,2025-05-25T19:43:08+09:00,tablet,2
O00010637,V00005303,2025-05-25T19:48:48+09:00,tablet,3
O00010638,V00005304,2025-05-25T14:25:40+09:00,tablet,1
O00010639,V00005304,2025-05-25T15:22:22+09:00,tablet,2
O00010640,V00005305,2025-05-25T20:40:34+09:00,tablet,1
O00010641,V00005306,2025-05-25T10:32:19+09:00,tablet,1
O00010642,V00005307,2025-05-25T22:38:07+09:00,tablet,1
O00010643,V00005308,2025-05-25T14:13:52+09:00,tablet,1
O00010644,V00005309,2025-05-25T16:59:50+09:00,tablet,1
O00010645,V00005309,2025-05-25T18:45:41+09:00,tablet,2
O00010646,V00005310,2025-05-25T11:45:58+09:00,tablet,1
O00010647,V00005310,2025-05-25T11:58:21+09:00,tablet,2
O00010648,V00005310,2025-05-25T12:10:42+09:00,tablet,3
O00010649,V00005311,2025-05-25T17:46:10+09:00,tablet,1
O00010650,V00005311,2025-05-25T18:08:18+09:00,tablet,2
O00010651,V00005311,2025-05-25T18:26:36+09:00,tablet,3
O00010652,V00005312,2025-05-25T18:08:00+09:00,tablet,1
O00010653,V00005312,2025-05-25T19:18:15+09:00,tablet,2
O00010654,V00005313,2025-05-25T08:54:43+09:00,tablet,1
O00010655,V00005313,2025-05-25T09:42:46+09:00,tablet,2
O00010656,V00005313,2025-05-25T10:29:16+09:00,tablet,3
O00010657,V00005314,2025-05-25T10:55:55+09:00,tablet,1
O00010658,V00005315,2025-05-25T17:31:47+09:00,tablet,1
O00010659,V00005316,2025-05-25T15:40:10+09:00,tablet,1
O00010660,V00005316,2025-05-25T16:36:53+09:00,tablet,2
O00010661,V00005317,2025-05-25T17:27:09+09:00,tablet,1
O00010662,V00005317,2025-05-25T17:32:08+09:00,tablet,2
O00010663,V00005317,2025-05-25T17:49:49+09:00,tablet,3
O00010664,V00005318,2025-05-26T14:55:49+09:00,tablet,1
O00010665,V00005319,2025-05-26T13:56:32+09:00,tablet,1
O00010666,V00005320,2025-05-26T14:17:23+09:00,tablet,1
O00010667,V00005320,2025-05-26T14:43:07+09:00,tablet,2
O00010668,V00005320,2025-05-26T14:58:28+09:00,tablet,3
O00010669,V00005321,2025-05-26T15:51:11+09:00,tablet,1
O00010670,V00005322,2025-05-26T20:27:20+09:00,tablet,1
O00010671,V00005322,2025-05-26T20:31:10+09:00,tablet,2
O00010672,V00005322,2025-05-26T20:41:53+09:00,tablet,3
O00010673,V00005323,2025-05-26T14:28:38+09:00,tablet,1
O00010674,V00005323,2025-05-26T14:37:04+09:00,tablet,2
O00010675,V00005324,2025-05-26T20:17:10+09:00,tablet,1
O00010676,V00005324,2025-05-26T20:51:56+09:00,tablet,2
O00010677,V00005324,2025-05-26T21:09:44+09:00,tablet,3
O00010678,V00005325,2025-05-26T07:45:48+09:00,tablet,1
O00010679,V00005326,2025-05-26T16:50:40+09:00,tablet,1
O00010680,V00005326,2025-05-26T17:40:20+09:00,tablet,2
O00010681,V00005327,2025-05-26T11:39:32+09:00,tablet,1
O00010682,V00005327,2025-05-26T13:18:32+09:00,tablet,2
O00010683,V00005328,2025-05-26T11:18:10+09:00,tablet,1
O00010684,V00005328,2025-05-26T11:29:30+09:00,tablet,2
O00010685,V00005328,2025-05-26T11:50:26+09:00,tablet,3
O00010686,V00005329,2025-05-26T09:36:48+09:00,tablet,1
O00010687,V00005329,2025-05-26T10:08:10+09:00,tablet,2
O00010688,V00005330,2025-05-26T13:16:26+09:00,tablet,1
O00010689,V00005330,2025-05-26T13:18:29+09:00,tablet,2
O00010690,V00005331,2025-05-26T17:38:37+09:00,tablet,1
O00010691,V00005332,2025-05-26T07:37:59+09:00,tablet,1
O00010692,V00005332,2025-05-26T08:36:02+09:00,tablet,2
O00010693,V00005333,2025-05-26T10:04:33+09:00,tablet,1
O00010694,V00005333,2025-05-26T10:26:48+09:00,tablet,2
O00010695,V00005333,2025-05-26T10:33:22+09:00,tablet,3
O00010696,V00005334,2025-05-26T15:11:01+09:00,tablet,1
O00010697,V00005334,2025-05-26T15:26:14+09:00,tablet,2
O00010698,V00005334,2025-05-26T15:57:54+09:00,tablet,3
O00010699,V00005335,2025-05-26T13:26:00+09:00,tablet,1
O00010700,V00005335,2025-05-26T14:03:02+09:00,tablet,2
O00010701,V00005335,2025-05-26T14:27:41+09:00,tablet,3
O00010702,V00005336,2025-05-26T09:26:57+09:00,tablet,1
O00010703,V00005336,2025-05-26T09:36:07+09:00,tablet,2
O00010704,V00005336,2025-05-26T09:44:04+09:00,tablet,3
O00010705,V00005337,2025-05-26T20:21:18+09:00,tablet,1
O00010706,V00005337,2025-05-26T21:13:00+09:00,tablet,2
O00010707,V00005337,2025-05-26T22:01:57+09:00,tablet,3
O00010708,V00005338,2025-05-26T10:27:06+09:00,tablet,1
O00010709,V00005338,2025-05-26T10:28:11+09:00,tablet,2
O00010710,V00005338,2025-05-26T10:39:28+09:00,tablet,3
O00010711,V00005339,2025-05-26T11:55:51+09:00,tablet,1
O00010712,V00005339,2025-05-26T12:52:22+09:00,tablet,2
O00010713,V00005340,2025-05-26T17:26:25+09:00,tablet,1
O00010714,V00005340,2025-05-26T17:30:27+09:00,tablet,2
O00010715,V00005341,2025-05-26T19:39:08+09:00,tablet,1
O00010716,V00005341,2025-05-26T20:29:15+09:00,tablet,2
O00010717,V00005342,2025-05-26T11:57:42+09:00,tablet,1
O00010718,V00005343,2025-05-26T21:45:36+09:00,tablet,1
O00010719,V00005344,2025-05-26T07:36:57+09:00,tablet,1
O00010720,V00005344,2025-05-26T07:50:54+09:00,tablet,2
O00010721,V00005344,2025-05-26T07:52:00+09:00,tablet,3
O00010722,V00005345,2025-05-26T18:09:21+09:00,tablet,1
O00010723,V00005346,2025-05-26T16:07:59+09:00,tablet,1
O00010724,V00005346,2025-05-26T16:24:42+09:00,tablet,2
O00010725,V00005346,2025-05-26T16:48:32+09:00,tablet,3
O00010726,V00005347,2025-05-26T07:42:41+09:00,tablet,1
O00010727,V00005347,2025-05-26T08:51:33+09:00,tablet,2
O00010728,V00005348,2025-05-26T13:50:56+09:00,tablet,1
O00010729,V00005348,2025-05-26T14:09:17+09:00,tablet,2
O00010730,V00005348,2025-05-26T14:41:22+09:00,tablet,3
O00010731,V00005349,2025-05-26T12:22:59+09:00,tablet,1
O00010732,V00005349,2025-05-26T13:11:11+09:00,tablet,2
O00010733,V00005350,2025-05-26T08:08:38+09:00,tablet,1
O00010734,V00005351,2025-05-26T10:02:40+09:00,tablet,1
O00010735,V00005351,2025-05-26T10:57:20+09:00,tablet,2
O00010736,V00005352,2025-05-26T18:24:18+09:00,tablet,1
O00010737,V00005352,2025-05-26T19:09:50+09:00,tablet,2
O00010738,V00005352,2025-05-26T19:23:21+09:00,tablet,3
O00010739,V00005353,2025-05-26T09:48:52+09:00,tablet,1
O00010740,V00005354,2025-05-26T10:11:31+09:00,tablet,1
O00010741,V00005354,2025-05-26T11:13:21+09:00,tablet,2
O00010742,V00005354,2025-05-26T11:39:42+09:00,tablet,3
O00010743,V00005355,2025-05-26T13:26:53+09:00,tablet,1
O00010744,V00005356,2025-05-27T19:27:40+09:00,tablet,1
O00010745,V00005356,2025-05-27T19:40:00+09:00,tablet,2
O00010746,V00005356,2025-05-27T20:04:48+09:00,tablet,3
O00010747,V00005357,2025-05-27T12:34:48+09:00,tablet,1
O00010748,V00005357,2025-05-27T12:41:16+09:00,tablet,2
O00010749,V00005358,2025-05-27T10:48:15+09:00,tablet,1
O00010750,V00005359,2025-05-27T13:47:03+09:00,tablet,1
O00010751,V00005359,2025-05-27T14:46:39+09:00,tablet,2
O00010752,V00005360,2025-05-27T16:05:45+09:00,tablet,1
O00010753,V00005360,2025-05-27T16:22:05+09:00,tablet,2
O00010754,V00005361,2025-05-27T20:31:50+09:00,tablet,1
O00010755,V00005361,2025-05-27T21:21:23+09:00,tablet,2
O00010756,V00005362,2025-05-27T10:20:47+09:00,tablet,1
O00010757,V00005363,2025-05-27T10:20:16+09:00,tablet,1
O00010758,V00005363,2025-05-27T10:38:18+09:00,tablet,2
O00010759,V00005364,2025-05-27T20:13:27+09:00,tablet,1
O00010760,V00005364,2025-05-27T20:20:54+09:00,tablet,2
O00010761,V00005364,2025-05-27T21:18:38+09:00,tablet,3
O00010762,V00005365,2025-05-27T09:51:15+09:00,tablet,1
O00010763,V00005366,2025-05-27T21:01:47+09:00,tablet,1
O00010764,V00005366,2025-05-27T21:03:01+09:00,tablet,2
O00010765,V00005366,2025-05-27T21:30:22+09:00,tablet,3
O00010766,V00005367,2025-05-27T09:30:46+09:00,tablet,1
O00010767,V00005367,2025-05-27T10:16:20+09:00,tablet,2
O00010768,V00005368,2025-05-27T13:27:58+09:00,tablet,1
O00010769,V00005368,2025-05-27T14:27:17+09:00,tablet,2
O00010770,V00005369,2025-05-27T22:20:47+09:00,tablet,1
O00010771,V00005370,2025-05-27T15:36:05+09:00,tablet,1
O00010772,V00005370,2025-05-27T15:46:36+09:00,tablet,2
O00010773,V00005370,2025-05-27T16:11:15+09:00,tablet,3
O00010774,V00005371,2025-05-27T08:01:27+09:00,tablet,1
O00010775,V00005372,2025-05-27T08:14:07+09:00,tablet,1
O00010776,V00005372,2025-05-27T08:31:52+09:00,tablet,2
O00010777,V00005373,2025-05-27T13:13:43+09:00,tablet,1
O00010778,V00005374,2025-05-27T18:43:19+09:00,tablet,1
O00010779,V00005374,2025-05-27T19:26:17+09:00,tablet,2
O00010780,V00005375,2025-05-27T19:39:32+09:00,tablet,1
O00010781,V00005375,2025-05-27T20:47:46+09:00,tablet,2
O00010782,V00005376,2025-05-27T14:57:22+09:00,tablet,1
O00010783,V00005376,2025-05-27T15:19:18+09:00,tablet,2
O00010784,V00005377,2025-05-27T13:05:05+09:00,tablet,1
O00010785,V00005377,2025-05-27T13:28:17+09:00,tablet,2
O00010786,V00005378,2025-05-27T12:36:24+09:00,tablet,1
O00010787,V00005378,2025-05-27T12:47:13+09:00,tablet,2
O00010788,V00005379,2025-05-27T08:50:39+09:00,tablet,1
O00010789,V00005379,2025-05-27T09:41:33+09:00,tablet,2
O00010790,V00005380,2025-05-27T21:01:39+09:00,tablet,1
O00010791,V00005380,2025-05-27T21:48:22+09:00,tablet,2
