order_item_id,order_id,menu_item_id,qty,unit_price_yen_at_order,line_subtotal_yen,status,served_at,cook_time_sec,is_kids_item
OI00023938,O00009500,M004,3,980,2940,served,2025-05-09T14:56:24+09:00,810,0
OI00023939,O00009501,M003,2,520,1040,served,2025-05-09T15:12:04+09:00,325,0
OI00023940,O00009501,M002,2,780,1560,served,2025-05-09T15:20:26+09:00,827,0
OI00023941,O00009502,M002,3,780,2340,served,2025-05-09T18:15:04+09:00,244,0
OI00023942,O00009502,M003,1,520,520,served,2025-05-09T18:27:44+09:00,1004,0
OI00023943,O00009502,M001,1,680,680,served,2025-05-09T18:26:22+09:00,922,0
OI00023944,O00009503,M001,1,680,680,served,2025-05-09T08:35:56+09:00,304,0
OI00023945,O00009503,M005,2,390,780,served,2025-05-09T08:38:30+09:00,458,1
OI00023946,O00009503,M001,1,680,680,served,2025-05-09T08:43:34+09:00,762,0
OI00023947,O00009504,M001,1,680,680,served,2025-05-09T16:44:09+09:00,626,0
OI00023948,O00009504,M101,3,620,1860,served,2025-05-09T16:45:21+09:00,698,0
OI00023949,O00009504,M002,2,780,1560,served,2025-05-09T16:44:02+09:00,619,0
OI00023950,O00009505,M003,1,520,520,served,2025-05-09T17:27:45+09:00,323,0
OI00023951,O00009506,M001,3,680,2040,served,2025-05-09T10:01:07+09:00,501,0
OI00023952,O00009506,M005,3,390,1170,served,2025-05-09T10:05:12+09:00,746,1
OI00023953,O00009506,M005,2,390,780,served,2025-05-09T09:56:57+09:00,251,1
OI00023954,O00009506,M006,1,450,450,served,2025-05-09T10:06:00+09:00,794,1
OI00023955,O00009507,M001,3,680,2040,served,2025-05-09T10:57:17+09:00,681,0
OI00023956,O00009507,M006,2,450,900,served,2025-05-09T11:00:51+09:00,895,1
OI00023957,O00009508,M005,1,390,390,served,2025-05-09T11:15:05+09:00,577,1
OI00023958,O00009508,M002,3,780,2340,served,2025-05-09T11:17:28+09:00,720,0
OI00023959,O00009508,M006,1,450,450,served,2025-05-09T11:25:17+09:00,1189,1
OI00023960,O00009509,M101,1,620,620,served,2025-05-09T13:57:25+09:00,371,0
OI00023961,O00009509,M002,3,780,2340,served,2025-05-09T13:59:10+09:00,476,0
OI00023962,O00009510,M006,1,450,450,served,2025-05-09T16:00:01+09:00,630,1
OI00023963,O00009510,M001,3,680,2040,served,2025-05-09T16:09:12+09:00,1181,0
OI00023964,O00009510,M004,1,980,980,served,2025-05-09T15:57:44+09:00,493,0
OI00023965,O00009510,M003,1,520,520,served,2025-05-09T15:54:03+09:00,272,0
OI00023966,O00009511,M004,1,980,980,served,2025-05-09T16:03:13+09:00,278,0
OI00023967,O00009511,M004,2,980,1960,served,2025-05-09T16:12:03+09:00,808,0
OI00023968,O00009511,M001,1,680,680,served,2025-05-09T16:13:59+09:00,924,0
OI00023969,O00009511,M101,1,620,620,served,2025-05-09T16:08:12+09:00,577,0
OI00023970,O00009512,M001,3,680,2040,served,2025-05-09T16:21:01+09:00,1093,0
OI00023971,O00009512,M002,3,780,2340,served,2025-05-09T16:17:33+09:00,885,0
OI00023972,O00009512,M003,1,520,520,served,2025-05-09T16:13:09+09:00,621,0
OI00023973,O00009513,M004,2,980,1960,served,2025-05-10T14:51:43+09:00,504,0
OI00023974,O00009514,M001,2,680,1360,served,2025-05-10T15:06:30+09:00,1080,0
OI00023975,O00009514,M006,2,450,900,served,2025-05-10T15:05:06+09:00,996,1
OI00023976,O00009515,M002,1,780,780,served,2025-05-10T15:59:44+09:00,551,0
OI00023977,O00009515,M002,3,780,2340,served,2025-05-10T16:05:22+09:00,889,0
OI00023978,O00009516,M004,3,980,2940,served,2025-05-10T16:43:07+09:00,842,0
OI00023979,O00009516,M101,2,620,1240,served,2025-05-10T16:42:00+09:00,775,0
OI00023980,O00009517,M001,1,680,680,served,2025-05-10T17:57:51+09:00,389,0
OI00023981,O00009518,M005,2,390,780,served,2025-05-10T18:06:51+09:00,654,1
OI00023982,O00009518,M001,3,680,2040,served,2025-05-10T18:08:08+09:00,731,0
OI00023983,O00009519,M001,3,680,2040,served,2025-05-10T19:26:17+09:00,490,0
OI00023984,O00009520,M005,1,390,390,served,2025-05-10T09:16:25+09:00,400,1
OI00023985,O00009520,M001,3,680,2040,served,2025-05-10T09:22:07+09:00,742,0
OI00023986,O00009520,M002,2,780,1560,served,2025-05-10T09:20:03+09:00,618,0
OI00023987,O00009520,M003,3,520,1560,served,2025-05-10T09:15:51+09:00,366,0
OI00023988,O00009521,M003,1,520,520,served,2025-05-10T09:38:12+09:00,535,0
OI00023989,O00009521,M001,1,680,680,served,2025-05-10T09:46:30+09:00,1033,0
OI00023990,O00009521,M002,2,780,1560,served,2025-05-10T09:34:13+09:00,296,0
OI00023991,O00009521,M006,3,450,1350,served,2025-05-10T09:35:20+09:00,363,1
OI00023992,O00009522,M001,2,680,1360,served,2025-05-10T09:50:51+09:00,760,0
OI00023993,O00009522,M001,2,680,1360,served,2025-05-10T09:43:38+09:00,327,0
OI00023994,O00009522,M004,3,980,2940,served,2025-05-10T09:52:49+09:00,878,0
OI00023995,O00009523,M101,3,620,1860,served,2025-05-10T14:12:34+09:00,953,0
OI00023996,O00009524,M004,3,980,2940,served,2025-05-10T09:07:14+09:00,1054,0
OI00023997,O00009524,M001,1,680,680,served,2025-05-10T08:58:45+09:00,545,0
OI00023998,O00009524,M004,1,980,980,served,2025-05-10T09:03:09+09:00,809,0
OI00023999,O00009525,M002,3,780,2340,served,2025-05-10T17:07:01+09:00,1073,0
OI00024000,O00009525,M003,1,520,520,served,2025-05-10T17:03:09+09:00,841,0
OI00024001,O00009526,M003,1,520,520,served,2025-05-10T19:16:38+09:00,726,0
OI00024002,O00009527,M002,3,780,2340,served,2025-05-10T19:34:21+09:00,1116,0
OI00024003,O00009527,M001,1,680,680,served,2025-05-10T19:20:05+09:00,260,0
OI00024004,O00009527,M101,1,620,620,served,2025-05-10T19:29:46+09:00,841,0
OI00024005,O00009528,M002,3,780,2340,served,2025-05-10T19:55:04+09:00,1073,0
OI00024006,O00009528,M005,3,390,1170,served,2025-05-10T19:49:49+09:00,758,1
OI00024007,O00009528,M101,2,620,1240,served,2025-05-10T19:45:44+09:00,513,0
OI00024008,O00009528,M006,3,450,1350,served,2025-05-10T19:41:29+09:00,258,1
OI00024009,O00009529,M004,1,980,980,served,2025-05-10T16:33:51+09:00,370,0
OI00024010,O00009529,M006,3,450,1350,served,2025-05-10T16:43:21+09:00,940,1
OI00024011,O00009529,M006,3,450,1350,served,2025-05-10T16:40:03+09:00,742,1
OI00024012,O00009530,M101,3,620,1860,served,2025-05-10T16:53:16+09:00,274,0
OI00024013,O00009530,M101,2,620,1240,served,2025-05-10T17:04:33+09:00,951,0
OI00024014,O00009530,M001,2,680,1360,served,2025-05-10T16:56:24+09:00,462,0
OI00024015,O00009531,M101,3,620,1860,served,2025-05-10T17:48:44+09:00,302,0
OI00024016,O00009531,M005,1,390,390,served,2025-05-10T17:49:20+09:00,338,1
OI00024017,O00009531,M005,3,390,1170,served,2025-05-10T18:03:11+09:00,1169,1
OI00024018,O00009531,M003,3,520,1560,served,2025-05-10T18:03:18+09:00,1176,0
OI00024019,O00009532,M006,2,450,900,served,2025-05-10T17:04:23+09:00,952,1
OI00024020,O00009532,M101,2,620,1240,served,2025-05-10T16:52:48+09:00,257,0
OI00024021,O00009532,M006,2,450,900,served,2025-05-10T17:02:47+09:00,856,1
OI00024022,O00009532,M002,1,780,780,served,2025-05-10T17:04:57+09:00,986,0
OI00024023,O00009533,M003,3,520,1560,served,2025-05-10T15:30:48+09:00,1108,0
OI00024024,O00009534,M003,1,520,520,served,2025-05-10T16:53:25+09:00,713,0
OI00024025,O00009534,M101,1,620,620,served,2025-05-10T16:49:22+09:00,470,0
OI00024026,O00009535,M002,3,780,2340,served,2025-05-10T17:27:53+09:00,1019,0
OI00024027,O00009536,M002,2,780,1560,served,2025-05-10T11:27:14+09:00,272,0
OI00024028,O00009537,M101,3,620,1860,served,2025-05-10T12:00:19+09:00,552,0
OI00024029,O00009538,M001,2,680,1360,served,2025-05-10T12:55:16+09:00,923,0
OI00024030,O00009539,M004,1,980,980,served,2025-05-10T14:14:24+09:00,250,0
OI00024031,O00009539,M006,2,450,900,served,2025-05-10T14:21:05+09:00,651,1
OI00024032,O00009540,M101,3,620,1860,served,2025-05-10T11:49:32+09:00,975,0
OI00024033,O00009540,M005,1,390,390,served,2025-05-10T11:40:43+09:00,446,1
OI00024034,O00009541,M003,3,520,1560,served,2025-05-10T12:03:30+09:00,830,0
OI00024035,O00009541,M002,1,780,780,served,2025-05-10T12:06:10+09:00,990,0
OI00024036,O00009541,M006,1,450,450,served,2025-05-10T12:03:39+09:00,839,1
OI00024037,O00009541,M006,3,450,1350,served,2025-05-10T12:02:43+09:00,783,1
OI00024038,O00009542,M002,1,780,780,served,2025-05-10T11:50:21+09:00,917,0
OI00024039,O00009543,M005,3,390,1170,served,2025-05-10T13:26:53+09:00,1168,1
OI00024040,O00009543,M003,1,520,520,served,2025-05-10T13:22:49+09:00,924,0
OI00024041,O00009544,M001,2,680,1360,served,2025-05-10T10:30:55+09:00,398,0
OI00024042,O00009545,M004,2,980,1960,served,2025-05-10T10:54:49+09:00,593,0
OI00024043,O00009545,M002,2,780,1560,served,2025-05-10T10:52:15+09:00,439,0
OI00024044,O00009545,M001,1,680,680,served,2025-05-10T11:02:36+09:00,1060,0
OI00024045,O00009545,M003,3,520,1560,served,2025-05-10T11:00:02+09:00,906,0
OI00024046,O00009546,M101,2,620,1240,served,2025-05-10T11:12:30+09:00,353,0
OI00024047,O00009546,M006,1,450,450,served,2025-05-10T11:23:12+09:00,995,1
OI00024048,O00009546,M101,2,620,1240,served,2025-05-10T11:25:55+09:00,1158,0
OI00024049,O00009546,M005,1,390,390,served,2025-05-10T11:15:39+09:00,542,1
OI00024050,O00009547,M001,2,680,1360,served,2025-05-10T14:21:26+09:00,724,0
OI00024051,O00009547,M005,1,390,390,served,2025-05-10T14:27:58+09:00,1116,1
OI00024052,O00009547,M005,3,390,1170,served,2025-05-10T14:28:44+09:00,1162,1
OI00024053,O00009548,M006,1,450,450,served,2025-05-10T15:21:11+09:00,1143,1
OI00024054,O00009548,M003,2,520,1040,served,2025-05-10T15:11:12+09:00,544,0
OI00024055,O00009548,M001,2,680,1360,served,2025-05-10T15:10:56+09:00,528,0
OI00024056,O00009549,M001,3,680,2040,served,2025-05-10T18:53:11+09:00,368,0
OI00024057,O00009549,M001,3,680,2040,served,2025-05-10T18:57:14+09:00,611,0
OI00024058,O00009550,M001,2,680,1360,served,2025-05-10T19:25:14+09:00,641,0
OI00024059,O00009550,M002,2,780,1560,served,2025-05-10T19:21:15+09:00,402,0
OI00024060,O00009550,M004,1,980,980,served,2025-05-10T19:20:56+09:00,383,0
OI00024061,O00009551,M006,1,450,450,served,2025-05-10T13:13:45+09:00,347,1
OI00024062,O00009551,M101,3,620,1860,served,2025-05-10T13:16:22+09:00,504,0
OI00024063,O00009551,M006,2,450,900,served,2025-05-10T13:13:53+09:00,355,1
OI00024064,O00009551,M002,2,780,1560,served,2025-05-10T13:17:10+09:00,552,0
OI00024065,O00009552,M003,3,520,1560,served,2025-05-10T13:30:19+09:00,587,0
OI00024066,O00009552,M101,3,620,1860,served,2025-05-10T13:27:47+09:00,435,0
OI00024067,O00009552,M101,2,620,1240,served,2025-05-10T13:39:54+09:00,1162,0
OI00024068,O00009552,M101,1,620,620,served,2025-05-10T13:33:04+09:00,752,0
OI00024069,O00009553,M002,1,780,780,served,2025-05-10T14:10:24+09:00,582,0
OI00024070,O00009554,M001,2,680,1360,served,2025-05-10T07:49:48+09:00,702,0
OI00024071,O00009554,M101,2,620,1240,served,2025-05-10T07:55:21+09:00,1035,0
OI00024072,O00009555,M006,3,450,1350,served,2025-05-10T08:29:41+09:00,433,1
OI00024073,O00009555,M003,2,520,1040,served,2025-05-10T08:33:04+09:00,636,0
OI00024074,O00009555,M101,1,620,620,served,2025-05-10T08:39:05+09:00,997,0
OI00024075,O00009556,M101,2,620,1240,served,2025-05-10T08:36:44+09:00,854,0
OI00024076,O00009556,M101,1,620,620,served,2025-05-10T08:27:13+09:00,283,0
OI00024077,O00009556,M101,1,620,620,served,2025-05-10T08:28:20+09:00,350,0
OI00024078,O00009556,M001,1,680,680,served,2025-05-10T08:30:02+09:00,452,0
OI00024079,O00009557,M001,1,680,680,served,2025-05-10T20:53:30+09:00,892,0
OI00024080,O00009557,M003,1,520,520,served,2025-05-10T20:43:43+09:00,305,0
OI00024081,O00009557,M004,2,980,1960,served,2025-05-10T20:57:26+09:00,1128,0
OI00024082,O00009557,M101,1,620,620,served,2025-05-10T20:56:23+09:00,1065,0
OI00024083,O00009558,M004,1,980,980,served,2025-05-10T21:05:24+09:00,1039,0
OI00024084,O00009559,M001,2,680,1360,served,2025-05-10T21:09:16+09:00,824,0
OI00024085,O00009559,M003,3,520,1560,served,2025-05-10T21:15:01+09:00,1169,0
OI00024086,O00009559,M001,3,680,2040,served,2025-05-10T21:01:17+09:00,345,0
OI00024087,O00009560,M002,1,780,780,served,2025-05-10T11:12:29+09:00,491,0
OI00024088,O00009561,M003,1,520,520,served,2025-05-10T11:38:17+09:00,1195,0
OI00024089,O00009562,M005,3,390,1170,served,2025-05-10T11:48:49+09:00,1095,1
OI00024090,O00009562,M005,3,390,1170,served,2025-05-10T11:43:41+09:00,787,1
OI00024091,O00009562,M004,1,980,980,served,2025-05-10T11:48:39+09:00,1085,0
OI00024092,O00009562,M101,3,620,1860,served,2025-05-10T11:37:28+09:00,414,0
OI00024093,O00009563,M001,1,680,680,served,2025-05-10T10:57:45+09:00,765,0
OI00024094,O00009563,M002,1,780,780,served,2025-05-10T11:01:14+09:00,974,0
OI00024095,O00009564,M005,2,390,780,served,2025-05-10T19:49:10+09:00,501,1
OI00024096,O00009564,M002,3,780,2340,served,2025-05-10T19:48:36+09:00,467,0
OI00024097,O00009564,M004,2,980,1960,served,2025-05-10T19:45:46+09:00,297,0
OI00024098,O00009564,M101,1,620,620,served,2025-05-10T19:48:04+09:00,435,0
OI00024099,O00009565,M003,1,520,520,served,2025-05-10T18:26:22+09:00,1038,0
OI00024100,O00009566,M002,2,780,1560,served,2025-05-10T19:15:30+09:00,578,0
OI00024101,O00009567,M003,2,520,1040,served,2025-05-10T19:51:31+09:00,621,0
OI00024102,O00009567,M003,3,520,1560,served,2025-05-10T19:54:52+09:00,822,0
OI00024103,O00009567,M003,2,520,1040,served,2025-05-10T19:55:24+09:00,854,0
OI00024104,O00009567,M001,1,680,680,served,2025-05-10T19:55:30+09:00,860,0
OI00024105,O00009568,M006,3,450,1350,served,2025-05-10T20:56:03+09:00,491,1
OI00024106,O00009568,M001,2,680,1360,served,2025-05-10T21:01:58+09:00,846,0
OI00024107,O00009568,M005,1,390,390,served,2025-05-10T20:53:49+09:00,357,1
OI00024108,O00009569,M101,3,620,1860,served,2025-05-10T21:11:50+09:00,498,0
OI00024109,O00009569,M003,2,520,1040,served,2025-05-10T21:17:44+09:00,852,0
OI00024110,O00009569,M003,1,520,520,served,2025-05-10T21:22:39+09:00,1147,0
OI00024111,O00009570,M006,1,450,450,served,2025-05-10T10:49:17+09:00,1140,1
OI00024112,O00009570,M002,1,780,780,served,2025-05-10T10:35:55+09:00,338,0
OI00024113,O00009570,M006,2,450,900,served,2025-05-10T10:46:54+09:00,997,1
OI00024114,O00009570,M004,1,980,980,served,2025-05-10T10:35:27+09:00,310,0
OI00024115,O00009571,M005,2,390,780,served,2025-05-10T11:25:53+09:00,425,1
OI00024116,O00009571,M003,1,520,520,served,2025-05-10T11:35:21+09:00,993,0
OI00024117,O00009571,M003,3,520,1560,served,2025-05-10T11:26:45+09:00,477,0
OI00024118,O00009571,M002,3,780,2340,served,2025-05-10T11:27:50+09:00,542,0
OI00024119,O00009572,M101,1,620,620,served,2025-05-10T17:55:05+09:00,1119,0
OI00024120,O00009572,M003,1,520,520,served,2025-05-10T17:47:49+09:00,683,0
OI00024121,O00009572,M006,2,450,900,served,2025-05-10T17:47:10+09:00,644,1
OI00024122,O00009573,M003,3,520,1560,served,2025-05-10T18:44:28+09:00,680,0
OI00024123,O00009573,M006,3,450,1350,served,2025-05-10T18:38:50+09:00,342,1
OI00024124,O00009574,M005,1,390,390,served,2025-05-10T19:12:03+09:00,1029,1
OI00024125,O00009574,M006,3,450,1350,served,2025-05-10T19:02:35+09:00,461,1
OI00024126,O00009574,M005,3,390,1170,served,2025-05-10T18:59:46+09:00,292,1
OI00024127,O00009575,M006,1,450,450,served,2025-05-10T08:59:15+09:00,287,1
OI00024128,O00009575,M004,2,980,1960,served,2025-05-10T09:04:21+09:00,593,0
OI00024129,O00009575,M006,1,450,450,served,2025-05-10T09:04:18+09:00,590,1
OI00024130,O00009576,M005,2,390,780,served,2025-05-10T18:19:43+09:00,251,1
OI00024131,O00009576,M004,3,980,2940,served,2025-05-10T18:21:08+09:00,336,0
OI00024132,O00009576,M004,2,980,1960,served,2025-05-10T18:24:37+09:00,545,0
OI00024133,O00009577,M005,2,390,780,served,2025-05-10T19:06:10+09:00,497,1
OI00024134,O00009578,M006,3,450,1350,served,2025-05-10T12:14:35+09:00,265,1
OI00024135,O00009579,M005,1,390,390,served,2025-05-10T13:24:53+09:00,631,1
OI00024136,O00009579,M003,1,520,520,served,2025-05-10T13:18:51+09:00,269,0
OI00024137,O00009579,M003,2,520,1040,served,2025-05-10T13:28:28+09:00,846,0
OI00024138,O00009579,M101,3,620,1860,served,2025-05-10T13:33:16+09:00,1134,0
OI00024139,O00009580,M005,3,390,1170,served,2025-05-10T13:37:29+09:00,1015,1
OI00024140,O00009580,M005,3,390,1170,served,2025-05-10T13:31:24+09:00,650,1
OI00024141,O00009580,M003,2,520,1040,served,2025-05-10T13:28:36+09:00,482,0
OI00024142,O00009580,M006,2,450,900,served,2025-05-10T13:32:49+09:00,735,1
OI00024143,O00009581,M003,2,520,1040,served,2025-05-10T09:34:09+09:00,782,0
OI00024144,O00009582,M004,3,980,2940,served,2025-05-10T10:26:18+09:00,250,0
OI00024145,O00009582,M006,1,450,450,served,2025-05-10T10:38:52+09:00,1004,1
OI00024146,O00009582,M004,1,980,980,served,2025-05-10T10:34:50+09:00,762,0
OI00024147,O00009582,M101,1,620,620,served,2025-05-10T10:38:49+09:00,1001,0
OI00024148,O00009583,M006,2,450,900,served,2025-05-10T11:11:51+09:00,563,1
OI00024149,O00009583,M001,2,680,1360,served,2025-05-10T11:13:07+09:00,639,0
OI00024150,O00009583,M003,3,520,1560,served,2025-05-10T11:11:50+09:00,562,0
OI00024151,O00009584,M005,1,390,390,served,2025-05-10T17:03:36+09:00,260,1
OI00024152,O00009584,M002,3,780,2340,served,2025-05-10T17:10:11+09:00,655,0
OI00024153,O00009584,M004,3,980,2940,served,2025-05-10T17:07:45+09:00,509,0
OI00024154,O00009585,M004,1,980,980,served,2025-05-10T12:46:55+09:00,544,0
OI00024155,O00009586,M001,1,680,680,served,2025-05-10T13:05:02+09:00,572,0
OI00024156,O00009587,M001,1,680,680,served,2025-05-10T13:17:53+09:00,585,0
OI00024157,O00009587,M004,2,980,1960,served,2025-05-10T13:13:54+09:00,346,0
OI00024158,O00009588,M005,1,390,390,served,2025-05-10T07:21:54+09:00,910,1
OI00024159,O00009588,M006,1,450,450,served,2025-05-10T07:25:54+09:00,1150,1
OI00024160,O00009589,M002,2,780,1560,served,2025-05-10T08:02:57+09:00,1034,0
OI00024161,O00009589,M101,1,620,620,served,2025-05-10T07:50:09+09:00,266,0
OI00024162,O00009589,M006,3,450,1350,served,2025-05-10T08:04:12+09:00,1109,1
OI00024163,O00009590,M004,3,980,2940,served,2025-05-10T08:05:59+09:00,1038,0
OI00024164,O00009591,M004,2,980,1960,served,2025-05-10T07:58:17+09:00,875,0
OI00024165,O00009591,M003,3,520,1560,served,2025-05-10T07:51:17+09:00,455,0
OI00024166,O00009592,M001,3,680,2040,served,2025-05-10T21:27:55+09:00,637,0
OI00024167,O00009592,M001,3,680,2040,served,2025-05-10T21:32:03+09:00,885,0
OI00024168,O00009592,M002,3,780,2340,served,2025-05-10T21:30:10+09:00,772,0
OI00024169,O00009593,M005,2,390,780,served,2025-05-10T21:28:20+09:00,259,1
OI00024170,O00009593,M004,3,980,2940,served,2025-05-10T21:35:23+09:00,682,0
OI00024171,O00009593,M001,1,680,680,served,2025-05-10T21:33:56+09:00,595,0
OI00024172,O00009593,M004,2,980,1960,served,2025-05-10T21:29:17+09:00,316,0
OI00024173,O00009594,M002,3,780,2340,served,2025-05-10T21:32:04+09:00,398,0
OI00024174,O00009594,M101,1,620,620,served,2025-05-10T21:41:19+09:00,953,0
OI00024175,O00009595,M004,3,980,2940,served,2025-05-10T08:27:40+09:00,831,0
OI00024176,O00009595,M005,2,390,780,served,2025-05-10T08:20:39+09:00,410,1
OI00024177,O00009596,M004,1,980,980,served,2025-05-10T08:58:34+09:00,1089,0
OI00024178,O00009596,M002,1,780,780,served,2025-05-10T08:50:01+09:00,576,0
OI00024179,O00009596,M002,2,780,1560,served,2025-05-10T08:53:56+09:00,811,0
OI00024180,O00009597,M003,2,520,1040,served,2025-05-10T09:49:35+09:00,686,0
OI00024181,O00009598,M005,2,390,780,served,2025-05-10T12:13:17+09:00,558,1
OI00024182,O00009598,M101,2,620,1240,served,2025-05-10T12:14:01+09:00,602,0
OI00024183,O00009598,M006,3,450,1350,served,2025-05-10T12:13:39+09:00,580,1
OI00024184,O00009599,M003,2,520,1040,served,2025-05-10T15:08:08+09:00,429,0
OI00024185,O00009600,M005,2,390,780,served,2025-05-10T15:13:10+09:00,680,1
OI00024186,O00009600,M005,2,390,780,served,2025-05-10T15:20:55+09:00,1145,1
OI00024187,O00009601,M003,1,520,520,served,2025-05-10T15:50:56+09:00,1008,0
OI00024188,O00009602,M004,1,980,980,served,2025-05-10T08:24:19+09:00,606,0
OI00024189,O00009602,M101,2,620,1240,served,2025-05-10T08:23:17+09:00,544,0
OI00024190,O00009602,M002,2,780,1560,served,2025-05-10T08:26:13+09:00,720,0
OI00024191,O00009603,M005,2,390,780,served,2025-05-10T09:45:40+09:00,606,1
OI00024192,O00009603,M002,3,780,2340,served,2025-05-10T09:55:06+09:00,1172,0
OI00024193,O00009603,M101,3,620,1860,served,2025-05-10T09:45:57+09:00,623,0
OI00024194,O00009603,M002,1,780,780,served,2025-05-10T09:50:30+09:00,896,0
OI00024195,O00009604,M004,1,980,980,served,2025-05-10T17:53:48+09:00,933,0
OI00024196,O00009604,M003,2,520,1040,served,2025-05-10T17:48:41+09:00,626,0
OI00024197,O00009604,M101,2,620,1240,served,2025-05-10T17:56:14+09:00,1079,0
OI00024198,O00009604,M001,2,680,1360,served,2025-05-10T17:46:52+09:00,517,0
OI00024199,O00009605,M001,3,680,2040,served,2025-05-11T12:05:59+09:00,745,0
OI00024200,O00009605,M004,3,980,2940,served,2025-05-11T11:58:25+09:00,291,0
OI00024201,O00009606,M006,2,450,900,served,2025-05-11T12:31:32+09:00,287,1
OI00024202,O00009606,M005,1,390,390,served,2025-05-11T12:34:00+09:00,435,1
OI00024203,O00009606,M006,2,450,900,served,2025-05-11T12:44:33+09:00,1068,1
OI00024204,O00009606,M101,3,620,1860,served,2025-05-11T12:46:21+09:00,1176,0
OI00024205,O00009607,M005,3,390,1170,served,2025-05-11T15:06:47+09:00,804,1
OI00024206,O00009607,M002,2,780,1560,served,2025-05-11T15:01:42+09:00,499,0
