visit_id,store_id,table_id,seated_at,left_at,adult_cnt,child_cnt,visit_date,day_of_week,time_slot
V00006451,S001,T01,2025-06-26T20:53:13+09:00,2025-06-26T22:14:13+09:00,2,0,2025-06-26,3,evening
V00006452,S001,T23,2025-06-26T16:36:49+09:00,2025-06-26T18:30:49+09:00,3,1,2025-06-26,3,afternoon
V00006453,S001,T06,2025-06-26T07:15:48+09:00,2025-06-26T08:16:48+09:00,4,1,2025-06-26,3,morning
V00006454,S001,T28,2025-06-26T10:05:28+09:00,2025-06-26T11:48:28+09:00,4,0,2025-06-26,3,morning
V00006455,S001,T07,2025-06-26T10:16:01+09:00,2025-06-26T11:57:01+09:00,1,1,2025-06-26,3,morning
V00006456,S002,T12,2025-06-26T18:12:10+09:00,2025-06-26T19:22:10+09:00,2,1,2025-06-26,3,evening
V00006457,S002,T01,2025-06-26T18:17:12+09:00,2025-06-26T20:13:12+09:00,2,0,2025-06-26,3,evening
V00006458,S002,T05,2025-06-26T21:17:41+09:00,2025-06-26T21:54:41+09:00,4,0,2025-06-26,3,evening
V00006459,S002,T07,2025-06-26T10:13:09+09:00,2025-06-26T11:17:09+09:00,1,0,2025-06-26,3,morning
V00006460,S002,T02,2025-06-26T10:43:39+09:00,2025-06-26T12:16:39+09:00,1,0,2025-06-26,3,morning
V00006461,S002,T02,2025-06-26T14:07:08+09:00,2025-06-26T15:52:08+09:00,4,0,2025-06-26,3,lunch
V00006462,S002,T05,2025-06-26T10:31:48+09:00,2025-06-26T12:01:48+09:00,3,0,2025-06-26,3,morning
V00006463,S002,T04,2025-06-26T21:27:42+09:00,2025-06-26T23:00:00+09:00,4,0,2025-06-26,3,evening
V00006464,S002,T03,2025-06-26T11:24:58+09:00,2025-06-26T12:47:58+09:00,2,1,2025-06-26,3,lunch
V00006465,S002,T04,2025-06-26T10:53:05+09:00,2025-06-26T11:41:05+09:00,3,0,2025-06-26,3,morning
V00006466,S002,T30,2025-06-26T13:22:10+09:00,2025-06-26T14:43:10+09:00,4,2,2025-06-26,3,lunch
V00006467,S002,T20,2025-06-26T12:11:47+09:00,2025-06-26T13:02:47+09:00,4,2,2025-06-26,3,lunch
V00006468,S002,T28,2025-06-26T15:29:56+09:00,2025-06-26T16:50:56+09:00,2,0,2025-06-26,3,afternoon
V00006469,S002,T29,2025-06-26T08:51:13+09:00,2025-06-26T10:33:13+09:00,3,2,2025-06-26,3,morning
V00006470,S002,T19,2025-06-26T19:34:30+09:00,2025-06-26T20:40:30+09:00,3,2,2025-06-26,3,evening
V00006471,S002,T03,2025-06-26T14:23:23+09:00,2025-06-26T15:34:23+09:00,2,2,2025-06-26,3,lunch
V00006472,S003,T04,2025-06-26T17:40:48+09:00,2025-06-26T19:02:48+09:00,1,1,2025-06-26,3,afternoon
V00006473,S003,T26,2025-06-26T16:57:22+09:00,2025-06-26T18:49:22+09:00,1,2,2025-06-26,3,afternoon
V00006474,S003,T14,2025-06-26T12:19:16+09:00,2025-06-26T13:43:16+09:00,1,1,2025-06-26,3,lunch
V00006475,S003,T16,2025-06-26T19:27:06+09:00,2025-06-26T20:21:06+09:00,1,0,2025-06-26,3,evening
V00006476,S003,T15,2025-06-26T10:19:41+09:00,2025-06-26T11:57:41+09:00,2,2,2025-06-26,3,morning
V00006477,S003,T01,2025-06-26T12:43:36+09:00,2025-06-26T13:39:36+09:00,3,2,2025-06-26,3,lunch
V00006478,S003,T02,2025-06-26T21:18:59+09:00,2025-06-26T22:57:59+09:00,4,1,2025-06-26,3,evening
V00006479,S003,T05,2025-06-26T07:48:36+09:00,2025-06-26T09:02:36+09:00,3,1,2025-06-26,3,morning
V00006480,S003,T04,2025-06-26T16:26:49+09:00,2025-06-26T17:46:49+09:00,4,2,2025-06-26,3,afternoon
V00006481,S001,T03,2025-06-27T11:38:15+09:00,2025-06-27T12:42:15+09:00,2,1,2025-06-27,4,lunch
V00006482,S001,T15,2025-06-27T14:28:12+09:00,2025-06-27T15:03:12+09:00,4,1,2025-06-27,4,lunch
V00006483,S001,T11,2025-06-27T07:30:22+09:00,2025-06-27T08:27:22+09:00,2,0,2025-06-27,4,morning
V00006484,S001,T02,2025-06-27T08:22:35+09:00,2025-06-27T09:26:35+09:00,1,1,2025-06-27,4,morning
V00006485,S001,T28,2025-06-27T19:26:19+09:00,2025-06-27T20:49:19+09:00,3,1,2025-06-27,4,evening
V00006486,S001,T10,2025-06-27T14:25:46+09:00,2025-06-27T15:28:46+09:00,4,0,2025-06-27,4,lunch
V00006487,S001,T28,2025-06-27T14:28:14+09:00,2025-06-27T15:25:14+09:00,2,0,2025-06-27,4,lunch
V00006488,S001,T24,2025-06-27T15:55:54+09:00,2025-06-27T17:35:54+09:00,2,1,2025-06-27,4,afternoon
V00006489,S001,T27,2025-06-27T09:52:38+09:00,2025-06-27T11:27:38+09:00,1,0,2025-06-27,4,morning
V00006490,S002,T17,2025-06-27T20:33:29+09:00,2025-06-27T21:41:29+09:00,4,0,2025-06-27,4,evening
V00006491,S002,T17,2025-06-27T08:16:24+09:00,2025-06-27T09:20:24+09:00,1,2,2025-06-27,4,morning
V00006492,S002,T18,2025-06-27T14:30:17+09:00,2025-06-27T16:17:17+09:00,4,1,2025-06-27,4,lunch
V00006493,S002,T03,2025-06-27T09:09:29+09:00,2025-06-27T09:52:29+09:00,1,2,2025-06-27,4,morning
V00006494,S002,T28,2025-06-27T08:03:36+09:00,2025-06-27T08:54:36+09:00,3,2,2025-06-27,4,morning
V00006495,S002,T30,2025-06-27T13:36:16+09:00,2025-06-27T14:14:16+09:00,4,2,2025-06-27,4,lunch
V00006496,S002,T21,2025-06-27T18:57:29+09:00,2025-06-27T20:21:29+09:00,4,2,2025-06-27,4,evening
V00006497,S002,T29,2025-06-27T16:09:10+09:00,2025-06-27T17:48:10+09:00,1,0,2025-06-27,4,afternoon
V00006498,S002,T16,2025-06-27T19:33:32+09:00,2025-06-27T20:44:32+09:00,4,1,2025-06-27,4,evening
V00006499,S002,T14,2025-06-27T18:55:50+09:00,2025-06-27T20:17:50+09:00,4,1,2025-06-27,4,evening
V00006500,S002,T12,2025-06-27T15:14:46+09:00,2025-06-27T16:52:46+09:00,3,1,2025-06-27,4,afternoon
V00006501,S002,T19,2025-06-27T21:20:25+09:00,2025-06-27T22:48:25+09:00,1,2,2025-06-27,4,evening
V00006502,S002,T28,2025-06-27T10:16:56+09:00,2025-06-27T11:24:56+09:00,3,2,2025-06-27,4,morning
V00006503,S002,T18,2025-06-27T11:49:05+09:00,2025-06-27T13:20:05+09:00,3,0,2025-06-27,4,lunch
V00006504,S002,T26,2025-06-27T09:43:11+09:00,2025-06-27T10:23:11+09:00,4,1,2025-06-27,4,morning
V00006505,S003,T05,2025-06-27T16:13:25+09:00,2025-06-27T17:40:25+09:00,2,2,2025-06-27,4,afternoon
V00006506,S003,T24,2025-06-27T16:07:09+09:00,2025-06-27T18:01:09+09:00,3,2,2025-06-27,4,afternoon
V00006507,S003,T01,2025-06-27T09:02:14+09:00,2025-06-27T10:31:14+09:00,3,2,2025-06-27,4,morning
V00006508,S003,T14,2025-06-27T19:48:30+09:00,2025-06-27T21:14:30+09:00,3,0,2025-06-27,4,evening
V00006509,S003,T29,2025-06-27T18:05:17+09:00,2025-06-27T18:41:17+09:00,3,1,2025-06-27,4,evening
V00006510,S003,T27,2025-06-27T13:29:35+09:00,2025-06-27T14:50:35+09:00,4,1,2025-06-27,4,lunch
V00006511,S003,T20,2025-06-27T19:10:13+09:00,2025-06-27T20:37:13+09:00,3,2,2025-06-27,4,evening
V00006512,S003,T01,2025-06-27T21:14:51+09:00,2025-06-27T21:57:51+09:00,1,2,2025-06-27,4,evening
V00006513,S003,T27,2025-06-27T19:17:31+09:00,2025-06-27T21:04:31+09:00,2,2,2025-06-27,4,evening
V00006514,S001,T26,2025-06-28T20:21:12+09:00,2025-06-28T21:41:12+09:00,2,1,2025-06-28,5,evening
V00006515,S001,T22,2025-06-28T14:34:06+09:00,2025-06-28T16:01:06+09:00,3,1,2025-06-28,5,lunch
V00006516,S001,T05,2025-06-28T08:28:59+09:00,2025-06-28T10:11:59+09:00,3,0,2025-06-28,5,morning
V00006517,S001,T13,2025-06-28T07:35:36+09:00,2025-06-28T08:32:36+09:00,3,1,2025-06-28,5,morning
V00006518,S001,T18,2025-06-28T09:36:41+09:00,2025-06-28T10:23:41+09:00,4,1,2025-06-28,5,morning
V00006519,S001,T14,2025-06-28T07:07:05+09:00,2025-06-28T08:11:05+09:00,4,0,2025-06-28,5,morning
V00006520,S001,T05,2025-06-28T21:10:24+09:00,2025-06-28T22:04:24+09:00,2,0,2025-06-28,5,evening
V00006521,S001,T12,2025-06-28T13:31:34+09:00,2025-06-28T14:31:34+09:00,4,1,2025-06-28,5,lunch
V00006522,S001,T06,2025-06-28T19:20:57+09:00,2025-06-28T20:43:57+09:00,3,1,2025-06-28,5,evening
V00006523,S001,T30,2025-06-28T18:08:07+09:00,2025-06-28T19:02:07+09:00,2,0,2025-06-28,5,evening
V00006524,S001,T08,2025-06-28T08:45:59+09:00,2025-06-28T10:15:59+09:00,2,2,2025-06-28,5,morning
V00006525,S001,T06,2025-06-28T20:16:12+09:00,2025-06-28T21:19:12+09:00,4,2,2025-06-28,5,evening
V00006526,S001,T16,2025-06-28T15:21:45+09:00,2025-06-28T16:54:45+09:00,4,0,2025-06-28,5,afternoon
V00006527,S001,T26,2025-06-28T19:29:04+09:00,2025-06-28T20:53:04+09:00,2,1,2025-06-28,5,evening
V00006528,S002,T30,2025-06-28T19:32:33+09:00,2025-06-28T21:13:33+09:00,2,1,2025-06-28,5,evening
V00006529,S002,T02,2025-06-28T19:58:35+09:00,2025-06-28T21:32:35+09:00,1,0,2025-06-28,5,evening
V00006530,S002,T08,2025-06-28T08:13:57+09:00,2025-06-28T09:13:57+09:00,3,1,2025-06-28,5,morning
V00006531,S002,T06,2025-06-28T16:53:38+09:00,2025-06-28T17:51:38+09:00,1,0,2025-06-28,5,afternoon
V00006532,S002,T19,2025-06-28T16:40:21+09:00,2025-06-28T18:28:21+09:00,3,1,2025-06-28,5,afternoon
V00006533,S002,T09,2025-06-28T18:17:37+09:00,2025-06-28T20:14:37+09:00,1,2,2025-06-28,5,evening
V00006534,S002,T01,2025-06-28T08:14:10+09:00,2025-06-28T09:26:10+09:00,2,2,2025-06-28,5,morning
V00006535,S002,T22,2025-06-28T07:50:05+09:00,2025-06-28T09:29:05+09:00,1,2,2025-06-28,5,morning
V00006536,S002,T27,2025-06-28T12:11:53+09:00,2025-06-28T13:57:53+09:00,4,1,2025-06-28,5,lunch
V00006537,S002,T19,2025-06-28T20:41:26+09:00,2025-06-28T21:27:26+09:00,4,0,2025-06-28,5,evening
V00006538,S002,T21,2025-06-28T11:42:08+09:00,2025-06-28T12:59:08+09:00,3,1,2025-06-28,5,lunch
V00006539,S002,T15,2025-06-28T13:09:42+09:00,2025-06-28T14:26:42+09:00,2,0,2025-06-28,5,lunch
V00006540,S002,T06,2025-06-28T14:06:19+09:00,2025-06-28T14:48:19+09:00,1,0,2025-06-28,5,lunch
V00006541,S002,T21,2025-06-28T16:09:56+09:00,2025-06-28T17:20:56+09:00,4,2,2025-06-28,5,afternoon
V00006542,S002,T18,2025-06-28T10:10:32+09:00,2025-06-28T11:20:32+09:00,1,2,2025-06-28,5,morning
V00006543,S002,T14,2025-06-28T14:56:24+09:00,2025-06-28T16:35:24+09:00,1,1,2025-06-28,5,lunch
V00006544,S003,T30,2025-06-28T21:28:51+09:00,2025-06-28T22:52:51+09:00,2,2,2025-06-28,5,evening
V00006545,S003,T30,2025-06-28T07:45:42+09:00,2025-06-28T08:33:42+09:00,4,0,2025-06-28,5,morning
V00006546,S003,T18,2025-06-28T16:32:01+09:00,2025-06-28T18:19:01+09:00,2,2,2025-06-28,5,afternoon
V00006547,S003,T07,2025-06-28T14:34:39+09:00,2025-06-28T16:05:39+09:00,4,0,2025-06-28,5,lunch
V00006548,S003,T11,2025-06-28T08:12:37+09:00,2025-06-28T09:36:37+09:00,2,1,2025-06-28,5,morning
V00006549,S003,T17,2025-06-28T08:24:33+09:00,2025-06-28T09:47:33+09:00,2,0,2025-06-28,5,morning
V00006550,S003,T15,2025-06-28T10:34:40+09:00,2025-06-28T12:15:40+09:00,2,2,2025-06-28,5,morning
V00006551,S003,T14,2025-06-28T20:05:39+09:00,2025-06-28T22:03:39+09:00,2,2,2025-06-28,5,evening
V00006552,S003,T29,2025-06-28T08:31:04+09:00,2025-06-28T09:51:04+09:00,2,2,2025-06-28,5,morning
V00006553,S003,T29,2025-06-28T10:24:28+09:00,2025-06-28T12:06:28+09:00,1,0,2025-06-28,5,morning
V00006554,S003,T12,2025-06-28T19:04:16+09:00,2025-06-28T20:11:16+09:00,1,1,2025-06-28,5,evening
V00006555,S003,T25,2025-06-28T18:27:08+09:00,2025-06-28T19:04:08+09:00,2,0,2025-06-28,5,evening
V00006556,S003,T18,2025-06-28T14:10:07+09:00,2025-06-28T15:50:07+09:00,4,2,2025-06-28,5,lunch
V00006557,S003,T05,2025-06-28T15:46:38+09:00,2025-06-28T16:47:38+09:00,1,2,2025-06-28,5,afternoon
V00006558,S001,T11,2025-06-29T19:10:08+09:00,2025-06-29T19:50:08+09:00,4,0,2025-06-29,6,evening
V00006559,S001,T07,2025-06-29T17:57:36+09:00,2025-06-29T19:05:36+09:00,4,1,2025-06-29,6,afternoon
V00006560,S001,T19,2025-06-29T16:56:39+09:00,2025-06-29T18:32:39+09:00,3,1,2025-06-29,6,afternoon
V00006561,S001,T30,2025-06-29T18:56:28+09:00,2025-06-29T19:46:28+09:00,3,0,2025-06-29,6,evening
V00006562,S001,T24,2025-06-29T10:45:44+09:00,2025-06-29T11:34:44+09:00,3,2,2025-06-29,6,morning
V00006563,S001,T09,2025-06-29T14:36:03+09:00,2025-06-29T16:23:03+09:00,1,0,2025-06-29,6,lunch
V00006564,S001,T15,2025-06-29T13:00:34+09:00,2025-06-29T14:29:34+09:00,3,1,2025-06-29,6,lunch
V00006565,S001,T04,2025-06-29T07:54:52+09:00,2025-06-29T09:09:52+09:00,3,0,2025-06-29,6,morning
V00006566,S001,T22,2025-06-29T08:13:43+09:00,2025-06-29T09:39:43+09:00,4,1,2025-06-29,6,morning
V00006567,S001,T03,2025-06-29T15:26:37+09:00,2025-06-29T16:41:37+09:00,4,1,2025-06-29,6,afternoon
V00006568,S001,T11,2025-06-29T07:02:28+09:00,2025-06-29T09:00:28+09:00,2,1,2025-06-29,6,morning
V00006569,S001,T29,2025-06-29T15:42:38+09:00,2025-06-29T17:09:38+09:00,3,0,2025-06-29,6,afternoon
V00006570,S002,T26,2025-06-29T12:34:22+09:00,2025-06-29T14:12:22+09:00,3,0,2025-06-29,6,lunch
V00006571,S002,T30,2025-06-29T11:33:07+09:00,2025-06-29T12:54:07+09:00,4,0,2025-06-29,6,lunch
V00006572,S002,T01,2025-06-29T09:13:52+09:00,2025-06-29T11:10:52+09:00,2,1,2025-06-29,6,morning
V00006573,S002,T08,2025-06-29T08:05:10+09:00,2025-06-29T09:53:10+09:00,2,1,2025-06-29,6,morning
V00006574,S002,T28,2025-06-29T08:00:14+09:00,2025-06-29T09:38:14+09:00,2,0,2025-06-29,6,morning
V00006575,S002,T28,2025-06-29T15:56:30+09:00,2025-06-29T17:25:30+09:00,4,1,2025-06-29,6,afternoon
V00006576,S002,T19,2025-06-29T18:38:08+09:00,2025-06-29T19:49:08+09:00,1,2,2025-06-29,6,evening
V00006577,S002,T09,2025-06-29T10:36:12+09:00,2025-06-29T12:24:12+09:00,3,2,2025-06-29,6,morning
V00006578,S002,T24,2025-06-29T13:22:02+09:00,2025-06-29T15:18:02+09:00,4,2,2025-06-29,6,lunch
V00006579,S003,T03,2025-06-29T15:12:57+09:00,2025-06-29T17:10:57+09:00,4,1,2025-06-29,6,afternoon
V00006580,S003,T10,2025-06-29T16:30:51+09:00,2025-06-29T17:19:51+09:00,2,1,2025-06-29,6,afternoon
V00006581,S003,T27,2025-06-29T14:00:54+09:00,2025-06-29T15:37:54+09:00,4,0,2025-06-29,6,lunch
V00006582,S003,T29,2025-06-29T10:20:47+09:00,2025-06-29T10:59:47+09:00,3,0,2025-06-29,6,morning
V00006583,S003,T26,2025-06-29T10:04:05+09:00,2025-06-29T11:11:05+09:00,2,0,2025-06-29,6,morning
V00006584,S003,T06,2025-06-29T15:38:01+09:00,2025-06-29T16:31:01+09:00,3,0,2025-06-29,6,afternoon
V00006585,S003,T14,2025-06-29T14:24:44+09:00,2025-06-29T15:14:44+09:00,3,0,2025-06-29,6,lunch
V00006586,S003,T28,2025-06-29T13:46:45+09:00,2025-06-29T14:39:45+09:00,4,2,2025-06-29,6,lunch
V00006587,S003,T10,2025-06-29T08:24:39+09:00,2025-06-29T10:11:39+09:00,1,2,2025-06-29,6,morning
V00006588,S003,T18,2025-06-29T17:24:29+09:00,2025-06-29T18:13:29+09:00,4,2,2025-06-29,6,afternoon
V00006589,S003,T25,2025-06-29T17:15:25+09:00,2025-06-29T17:59:25+09:00,3,0,2025-06-29,6,afternoon
V00006590,S003,T11,2025-06-29T20:48:45+09:00,2025-06-29T22:02:45+09:00,1,2,2025-06-29,6,evening
V00006591,S003,T13,2025-06-29T18:07:21+09:00,2025-06-29T19:30:21+09:00,3,1,2025-06-29,6,evening
V00006592,S003,T09,2025-06-29T18:35:20+09:00,2025-06-29T19:43:20+09:00,2,2,2025-06-29,6,evening
V00006593,S003,T04,2025-06-29T16:53:38+09:00,2025-06-29T17:59:38+09:00,3,2,2025-06-29,6,afternoon
V00006594,S003,T06,2025-06-29T18:49:52+09:00,2025-06-29T19:47:52+09:00,3,2,2025-06-29,6,evening
V00006595,S001,T20,2025-06-30T17:23:27+09:00,2025-06-30T19:06:27+09:00,1,2,2025-06-30,0,afternoon
V00006596,S001,T04,2025-06-30T16:59:30+09:00,2025-06-30T18:54:30+09:00,4,0,2025-06-30,0,afternoon
V00006597,S001,T28,2025-06-30T14:53:45+09:00,2025-06-30T15:38:45+09:00,1,0,2025-06-30,0,lunch
V00006598,S001,T18,2025-06-30T12:12:05+09:00,2025-06-30T13:17:05+09:00,1,0,2025-06-30,0,lunch
V00006599,S001,T20,2025-06-30T10:27:48+09:00,2025-06-30T11:06:48+09:00,1,1,2025-06-30,0,morning
V00006600,S001,T05,2025-06-30T07:06:52+09:00,2025-06-30T08:56:52+09:00,2,2,2025-06-30,0,morning
V00006601,S001,T11,2025-06-30T13:37:22+09:00,2025-06-30T15:23:22+09:00,4,1,2025-06-30,0,lunch
V00006602,S001,T05,2025-06-30T07:27:03+09:00,2025-06-30T08:19:03+09:00,4,2,2025-06-30,0,morning
V00006603,S001,T04,2025-06-30T13:38:33+09:00,2025-06-30T14:42:33+09:00,2,1,2025-06-30,0,lunch
V00006604,S002,T30,2025-06-30T09:34:17+09:00,2025-06-30T10:16:17+09:00,4,1,2025-06-30,0,morning
V00006605,S002,T22,2025-06-30T08:17:48+09:00,2025-06-30T09:21:48+09:00,4,2,2025-06-30,0,morning
V00006606,S002,T04,2025-06-30T07:48:07+09:00,2025-06-30T08:39:07+09:00,3,0,2025-06-30,0,morning
V00006607,S002,T16,2025-06-30T10:01:23+09:00,2025-06-30T11:08:23+09:00,3,2,2025-06-30,0,morning
V00006608,S002,T27,2025-06-30T07:37:29+09:00,2025-06-30T09:09:29+09:00,3,1,2025-06-30,0,morning
V00006609,S002,T06,2025-06-30T12:22:00+09:00,2025-06-30T13:34:00+09:00,4,1,2025-06-30,0,lunch
V00006610,S002,T24,2025-06-30T13:13:20+09:00,2025-06-30T14:53:20+09:00,2,2,2025-06-30,0,lunch
V00006611,S002,T08,2025-06-30T20:35:41+09:00,2025-06-30T21:25:41+09:00,2,1,2025-06-30,0,evening
V00006612,S002,T16,2025-06-30T11:40:36+09:00,2025-06-30T13:26:36+09:00,3,0,2025-06-30,0,lunch
V00006613,S002,T22,2025-06-30T15:47:16+09:00,2025-06-30T17:03:16+09:00,1,2,2025-06-30,0,afternoon
V00006614,S002,T22,2025-06-30T09:37:55+09:00,2025-06-30T10:34:55+09:00,3,0,2025-06-30,0,morning
V00006615,S002,T18,2025-06-30T07:58:34+09:00,2025-06-30T08:47:34+09:00,1,1,2025-06-30,0,morning
V00006616,S002,T01,2025-06-30T13:26:09+09:00,2025-06-30T14:08:09+09:00,3,1,2025-06-30,0,lunch
V00006617,S003,T05,2025-06-30T07:10:32+09:00,2025-06-30T08:45:32+09:00,2,1,2025-06-30,0,morning
V00006618,S003,T16,2025-06-30T09:40:20+09:00,2025-06-30T11:18:20+09:00,1,1,2025-06-30,0,morning
V00006619,S003,T17,2025-06-30T08:56:33+09:00,2025-06-30T10:42:33+09:00,3,0,2025-06-30,0,morning
V00006620,S003,T08,2025-06-30T21:27:51+09:00,2025-06-30T22:02:51+09:00,4,1,2025-06-30,0,evening
V00006621,S003,T14,2025-06-30T10:58:36+09:00,2025-06-30T12:33:36+09:00,3,0,2025-06-30,0,morning
V00006622,S003,T21,2025-06-30T20:02:40+09:00,2025-06-30T21:46:40+09:00,2,1,2025-06-30,0,evening
V00006623,S003,T01,2025-06-30T19:50:38+09:00,2025-06-30T21:38:38+09:00,1,2,2025-06-30,0,evening
V00006624,S003,T09,2025-06-30T07:24:45+09:00,2025-06-30T08:54:45+09:00,4,1,2025-06-30,0,morning
V00006625,S001,T11,2025-07-01T10:25:37+09:00,2025-07-01T12:18:37+09:00,1,2,2025-07-01,1,morning
V00006626,S001,T21,2025-07-01T11:57:46+09:00,2025-07-01T12:56:46+09:00,2,2,2025-07-01,1,lunch
V00006627,S001,T30,2025-07-01T18:21:38+09:00,2025-07-01T19:14:38+09:00,2,1,2025-07-01,1,evening
V00006628,S001,T02,2025-07-01T17:48:06+09:00,2025-07-01T19:17:06+09:00,3,1,2025-07-01,1,afternoon
V00006629,S001,T06,2025-07-01T17:24:57+09:00,2025-07-01T18:35:57+09:00,2,2,2025-07-01,1,afternoon
V00006630,S001,T24,2025-07-01T07:19:13+09:00,2025-07-01T08:27:13+09:00,1,0,2025-07-01,1,morning
V00006631,S001,T30,2025-07-01T13:00:00+09:00,2025-07-01T14:11:00+09:00,1,1,2025-07-01,1,lunch
V00006632,S001,T12,2025-07-01T12:32:37+09:00,2025-07-01T14:20:37+09:00,2,0,2025-07-01,1,lunch
V00006633,S001,T26,2025-07-01T19:38:56+09:00,2025-07-01T20:25:56+09:00,2,2,2025-07-01,1,evening
V00006634,S001,T22,2025-07-01T19:18:23+09:00,2025-07-01T19:56:23+09:00,4,2,2025-07-01,1,evening
V00006635,S002,T04,2025-07-01T08:30:41+09:00,2025-07-01T10:15:41+09:00,2,2,2025-07-01,1,morning
V00006636,S002,T16,2025-07-01T10:36:58+09:00,2025-07-01T11:38:58+09:00,3,2,2025-07-01,1,morning
V00006637,S002,T17,2025-07-01T08:38:10+09:00,2025-07-01T10:22:10+09:00,2,2,2025-07-01,1,morning
V00006638,S002,T08,2025-07-01T08:19:56+09:00,2025-07-01T10:18:56+09:00,4,0,2025-07-01,1,morning
V00006639,S002,T07,2025-07-01T16:00:12+09:00,2025-07-01T17:53:12+09:00,3,0,2025-07-01,1,afternoon
V00006640,S002,T04,2025-07-01T10:45:55+09:00,2025-07-01T12:38:55+09:00,3,0,2025-07-01,1,morning
V00006641,S002,T17,2025-07-01T20:22:25+09:00,2025-07-01T22:15:25+09:00,4,2,2025-07-01,1,evening
V00006642,S002,T21,2025-07-01T10:00:14+09:00,2025-07-01T11:55:14+09:00,4,2,2025-07-01,1,morning
V00006643,S002,T18,2025-07-01T12:03:40+09:00,2025-07-01T13:13:40+09:00,4,1,2025-07-01,1,lunch
V00006644,S002,T24,2025-07-01T10:04:03+09:00,2025-07-01T11:50:03+09:00,3,1,2025-07-01,1,morning
V00006645,S002,T03,2025-07-01T17:38:46+09:00,2025-07-01T18:51:46+09:00,2,2,2025-07-01,1,afternoon
V00006646,S002,T16,2025-07-01T12:54:29+09:00,2025-07-01T14:32:29+09:00,4,1,2025-07-01,1,lunch
V00006647,S002,T24,2025-07-01T10:43:38+09:00,2025-07-01T12:08:38+09:00,1,2,2025-07-01,1,morning
V00006648,S002,T30,2025-07-01T14:18:03+09:00,2025-07-01T15:38:03+09:00,1,0,2025-07-01,1,lunch
V00006649,S003,T19,2025-07-01T12:34:43+09:00,2025-07-01T13:39:43+09:00,2,0,2025-07-01,1,lunch
V00006650,S003,T06,2025-07-01T19:17:05+09:00,2025-07-01T20:34:05+09:00,2,1,2025-07-01,1,evening
V00006651,S003,T11,2025-07-01T07:25:39+09:00,2025-07-01T08:22:39+09:00,2,1,2025-07-01,1,morning
V00006652,S003,T17,2025-07-01T10:15:08+09:00,2025-07-01T11:54:08+09:00,2,1,2025-07-01,1,morning
V00006653,S003,T22,2025-07-01T12:31:11+09:00,2025-07-01T14:31:11+09:00,2,2,2025-07-01,1,lunch
V00006654,S003,T17,2025-07-01T13:54:34+09:00,2025-07-01T14:49:34+09:00,4,0,2025-07-01,1,lunch
V00006655,S003,T03,2025-07-01T11:58:43+09:00,2025-07-01T12:56:43+09:00,2,0,2025-07-01,1,lunch
V00006656,S003,T22,2025-07-01T07:37:54+09:00,2025-07-01T08:20:54+09:00,3,2,2025-07-01,1,morning
V00006657,S003,T11,2025-07-01T15:36:12+09:00,2025-07-01T16:51:12+09:00,2,2,2025-07-01,1,afternoon
V00006658,S003,T08,2025-07-01T08:04:21+09:00,2025-07-01T09:21:21+09:00,3,0,2025-07-01,1,morning
V00006659,S003,T24,2025-07-01T08:33:27+09:00,2025-07-01T10:24:27+09:00,3,2,2025-07-01,1,morning
V00006660,S003,T24,2025-07-01T20:42:25+09:00,2025-07-01T21:20:25+09:00,2,0,2025-07-01,1,evening
V00006661,S003,T26,2025-07-01T12:31:46+09:00,2025-07-01T14:13:46+09:00,2,2,2025-07-01,1,lunch
V00006662,S003,T05,2025-07-01T16:54:17+09:00,2025-07-01T18:23:17+09:00,3,0,2025-07-01,1,afternoon
V00006663,S003,T09,2025-07-01T08:54:59+09:00,2025-07-01T09:34:59+09:00,1,1,2025-07-01,1,morning
V00006664,S003,T24,2025-07-01T19:41:19+09:00,2025-07-01T21:16:19+09:00,2,0,2025-07-01,1,evening
V00006665,S001,T19,2025-07-02T14:27:27+09:00,2025-07-02T16:09:27+09:00,1,1,2025-07-02,2,lunch
V00006666,S001,T16,2025-07-02T19:57:19+09:00,2025-07-02T21:48:19+09:00,4,1,2025-07-02,2,evening
V00006667,S001,T04,2025-07-02T18:39:04+09:00,2025-07-02T19:35:04+09:00,3,1,2025-07-02,2,evening
V00006668,S001,T29,2025-07-02T20:14:27+09:00,2025-07-02T22:01:27+09:00,1,2,2025-07-02,2,evening
V00006669,S001,T28,2025-07-02T10:51:43+09:00,2025-07-02T12:27:43+09:00,3,2,2025-07-02,2,morning
V00006670,S001,T05,2025-07-02T07:50:38+09:00,2025-07-02T09:06:38+09:00,1,1,2025-07-02,2,morning
V00006671,S001,T28,2025-07-02T19:08:03+09:00,2025-07-02T20:11:03+09:00,1,2,2025-07-02,2,evening
V00006672,S001,T13,2025-07-02T14:05:16+09:00,2025-07-02T15:50:16+09:00,2,0,2025-07-02,2,lunch
V00006673,S002,T22,2025-07-02T19:14:16+09:00,2025-07-02T20:55:16+09:00,3,2,2025-07-02,2,evening
V00006674,S002,T25,2025-07-02T08:49:13+09:00,2025-07-02T10:07:13+09:00,1,0,2025-07-02,2,morning
V00006675,S002,T02,2025-07-02T16:45:32+09:00,2025-07-02T18:05:32+09:00,1,2,2025-07-02,2,afternoon
V00006676,S002,T28,2025-07-02T16:11:55+09:00,2025-07-02T17:20:55+09:00,2,1,2025-07-02,2,afternoon
